,Date,Home Team,Away Team,Home 1H Points,Away 1H Points,Home Full Points,Away Full Points
0,"Saturday, February 27, 2016", Saint Peter's, Fairfield,38,37,72,68
0,"Saturday, February 27, 2016", Southern Illinois, Missouri St.,30,33,78,68
0,"Saturday, February 27, 2016", Syracuse, N.C. State,34,26,75,66
0,"Saturday, February 27, 2016", La Salle, George Mason,37,29,76,68
0,"Saturday, February 27, 2016", Tennessee Tech, Eastern Kentucky,37,34,92,82
0,"Saturday, February 27, 2016", Texas, Oklahoma,37,40,76,63
0,"Saturday, February 27, 2016", Binghamton, Maine,34,29,78,66
0,"Saturday, February 27, 2016", Northern Iowa, Evansville,16,25,54,52
0,"Saturday, February 27, 2016", Western Carolina, Furman,27,28,73,62
0,"Saturday, February 27, 2016", Ball St., Eastern Michigan,61,41,115,79
0,"Saturday, February 27, 2016", FIU, Florida Atlantic,20,28,71,63
0,"Saturday, February 27, 2016", Fordham, Davidson,35,34,91,82
0,"Saturday, February 27, 2016", Elon, Delaware,27,39,77,59
0,"Saturday, February 27, 2016", North Dakota, Sacramento St.,50,31,97,71
0,"Saturday, February 27, 2016", Bethune Cookman, North Carolina Central,39,28,69,61
0,"Saturday, February 27, 2016", Hofstra, College of Charleston,32,26,72,63
0,"Saturday, February 27, 2016", Loyola Marymount, Pepperdine,32,25,90,83
0,"Saturday, February 27, 2016", Texas A&M, Missouri,33,50,84,69
0,"Saturday, February 27, 2016", Bucknell, Navy,33,34,77,73
0,"Saturday, February 27, 2016", Purdue, Maryland,44,39,83,79
0,"Saturday, February 27, 2016", St. Bonaventure, Massachusetts,35,45,85,83
0,"Saturday, February 27, 2016", Vanderbilt, Kentucky,36,39,74,62
0,"Saturday, February 27, 2016", East Tennessee St., Wofford,38,37,71,66
0,"Saturday, February 27, 2016", Providence, DePaul,39,33,87,66
0,"Saturday, February 27, 2016", St. Francis NY, Mount St. Mary's,24,30,55,49
0,"Saturday, February 27, 2016", Northeastern, Drexel,34,27,61,59
0,"Saturday, February 27, 2016", Longwood, Radford,45,37,92,81
0,"Saturday, February 27, 2016", Wagner, Robert Morris,28,21,62,54
0,"Saturday, February 27, 2016", Northern Illinois, Western Michigan,38,19,76,67
0,"Saturday, February 27, 2016", Stanford, UCLA,34,33,79,70
0,"Saturday, February 27, 2016", Coastal Carolina, UNC Asheville,29,43,81,79
0,"Saturday, February 27, 2016", Bryant, LIU Brooklyn,32,43,88,83
0,"Saturday, February 27, 2016", Abilene Christian, New Orleans,35,40,87,84
0,"Saturday, February 27, 2016", Chattanooga, Samford,40,35,77,66
0,"Saturday, February 27, 2016", Southeastern Louisiana, Central Arkansas,48,30,75,56
0,"Saturday, February 27, 2016", Incarnate Word, Lamar,38,30,89,70
0,"Saturday, February 27, 2016", South Dakota St., Oral Roberts,41,31,73,65
0,"Saturday, February 27, 2016", Morehead St., Jacksonville St.,36,36,82,71
0,"Saturday, February 27, 2016", Richmond, Duquesne,32,42,83,67
0,"Saturday, February 27, 2016", West Virginia, Oklahoma St.,29,33,70,56
0,"Saturday, February 27, 2016", Savannah St., South Carolina St.,35,36,76,64
0,"Saturday, February 27, 2016", Denver, North Dakota St.,29,29,70,59
0,"Saturday, February 27, 2016", Hampton, Howard,23,36,68,67
0,"Saturday, February 27, 2016", Middle Tennessee, Marshall,49,34,83,74
0,"Saturday, February 27, 2016", Jackson St., Mississippi Valley St.,30,24,60,49
0,"Saturday, February 27, 2016", Charlotte, UTEP,40,47,88,78
0,"Saturday, February 27, 2016", North Carolina A&T, Florida A&M,31,36,77,70
0,"Saturday, February 27, 2016", Louisiana Tech, Rice,41,26,88,69
0,"Saturday, February 27, 2016", Old Dominion, UTSA,42,30,78,56
0,"Saturday, February 27, 2016", Columbia, Penn,36,47,93,65
0,"Saturday, February 27, 2016", Boise St., San Diego St.,28,30,66,63
0,"Saturday, February 27, 2016", Arkansas Little Rock, Texas St.,35,21,73,68
0,"Saturday, February 27, 2016", Vermont, Stony Brook,29,39,76,62
0,"Saturday, February 27, 2016", Central Michigan, Toledo,32,34,76,74
0,"Saturday, February 27, 2016", High Point, Presbyterian,29,32,80,60
0,"Saturday, February 27, 2016", Albany, Hartford,33,29,75,59
0,"Saturday, February 27, 2016", Stephen F. Austin, Houston Baptist,40,27,82,54
0,"Saturday, February 27, 2016", Maryland Eastern Shore, Delaware St.,41,32,74,65
0,"Saturday, February 27, 2016", Arkansas, Tennessee,33,34,75,65
0,"Saturday, February 27, 2016", Murray St., Tennessee Martin,36,22,79,55
0,"Saturday, February 27, 2016", Baylor, TCU,31,42,86,71
0,"Saturday, February 27, 2016", Yale, Dartmouth,31,27,76,71
0,"Saturday, February 27, 2016", Western Illinois, South Dakota,54,29,90,76
0,"Saturday, February 27, 2016", Southern Miss, North Texas,35,30,81,70
0,"Saturday, February 27, 2016", Austin Peay, Southeast Missouri St.,38,42,83,75
0,"Saturday, February 27, 2016", UT Arlington, Arkansas St.,29,39,79,75
0,"Saturday, February 27, 2016", UC Irvine, UC Davis,20,32,62,61
0,"Sunday, February 28, 2016", Tennessee St., Belmont,39,38,87,72
0,"Saturday, February 27, 2016", Arkansas Pine Bluff, Grambling St.,23,26,53,51
0,"Saturday, February 27, 2016", Alabama St., Prairie View A&M,35,35,73,68
0,"Saturday, February 27, 2016", Texas Southern, Alabama A&M,29,31,77,54
0,"Saturday, February 27, 2016", Idaho St., Montana St.,39,31,76,69
0,"Saturday, February 27, 2016", Santa Clara, Pacific,25,30,69,65
0,"Saturday, February 27, 2016", Weber St., Montana,30,22,60,54
0,"Saturday, February 27, 2016", Utah St., San Jose St.,43,36,88,70
0,"Saturday, February 27, 2016", UC Santa Barbara, Cal St. Fullerton,30,41,80,62
0,"Saturday, February 27, 2016", San Diego, Portland,40,35,85,76
0,"Saturday, February 27, 2016", Seattle, Utah Valley,34,38,72,69
0,"Saturday, February 27, 2016", Cal St. Bakersfield, Grand Canyon,36,25,77,62
0,"Saturday, February 27, 2016", Saint Mary's, San Francisco,31,40,84,72
0,"Saturday, February 27, 2016", Gonzaga, BYU,34,38,71,68
0,"Saturday, February 27, 2016", Rhode Island, Dayton,25,38,75,66
0,"Saturday, February 27, 2016", Indiana St., Bradley,37,28,77,58
0,"Saturday, February 27, 2016", Iowa St., Kansas St.,31,30,80,61
0,"Saturday, February 27, 2016", Kansas, Texas Tech,37,29,67,58
0,"Saturday, February 27, 2016", LSU, Florida,40,29,96,91
0,"Saturday, February 27, 2016", Fresno St., New Mexico,43,41,92,82
0,"Saturday, February 27, 2016", UNLV, Wyoming,37,33,79,74
0,"Saturday, February 27, 2016", Utah, Arizona,40,29,70,64
0,"Saturday, February 27, 2016", Wichita St., Illinois St.,46,28,74,58
0,"Friday, February 26, 2016", Akron, Bowling Green,52,26,89,54
0,"Saturday, February 27, 2016", Long Beach St., UC Riverside,31,25,66,55
0,"Saturday, February 27, 2016", Florida St., Notre Dame,46,30,77,56
0,"Saturday, February 27, 2016", Sacred Heart, St. Francis PA,47,36,88,78
0,"Saturday, February 27, 2016", New Hampshire, UMBC,41,26,78,69
0,"Saturday, February 27, 2016", UNC Wilmington, Towson,37,33,74,68
0,"Saturday, February 27, 2016", Wright St., Cleveland St.,22,28,55,51
0,"Saturday, February 27, 2016", VMI, The Citadel,55,46,111,95
0,"Saturday, February 27, 2016", Georgia St., Appalachian St.,49,30,83,70
0,"Saturday, February 27, 2016", James Madison, William & Mary,36,30,71,65
0,"Saturday, February 27, 2016", Boston University, Holy Cross,34,27,83,68
0,"Saturday, February 27, 2016", Georgia, Mississippi,33,32,80,66
0,"Saturday, February 27, 2016", Liberty, Gardner Webb,36,35,86,81
0,"Saturday, February 27, 2016", Georgia Tech, Boston College,35,48,76,71
0,"Saturday, February 27, 2016", Butler, Georgetown,37,46,90,87
0,"Saturday, February 27, 2016", Lafayette, Colgate,33,35,79,77
0,"Saturday, February 27, 2016", UAB, Western Kentucky,31,29,71,67
0,"Saturday, February 27, 2016", American, Loyola MD,32,31,67,66
0,"Saturday, February 27, 2016", Temple, UCF,31,29,63,61
0,"Saturday, February 27, 2016", Villanova, Marquette,37,42,89,79
0,"Saturday, February 27, 2016", South Alabama, Louisiana Lafayette,26,32,83,70
0,"Saturday, February 27, 2016", Fairleigh Dickinson, Central Connecticut,39,41,81,75
0,"Saturday, February 27, 2016", Ohio, Buffalo,48,42,103,96
0,"Saturday, February 27, 2016", Miami OH, Kent St.,30,21,74,65
0,"Saturday, February 27, 2016", New Mexico St., UMKC,30,28,62,61
0,"Saturday, February 27, 2016", VCU, George Washington,27,28,69,65
0,"Saturday, February 27, 2016", Hawaii, Cal St. Northridge,43,42,89,78
0,"Saturday, February 27, 2016", Louisiana Monroe, Troy,24,32,66,51
0,"Saturday, February 27, 2016", Idaho, Eastern Washington,30,34,66,62
0,"Sunday, February 28, 2016", Pittsburgh, Duke,39,32,76,62
0,"Sunday, February 28, 2016", Siena, Quinnipiac,45,27,80,65
0,"Sunday, February 28, 2016", SMU, Tulane,28,29,74,53
0,"Sunday, February 28, 2016", Valparaiso, Green Bay,35,38,70,68
0,"Sunday, February 28, 2016", Memphis, Tulsa,46,47,92,82
0,"Sunday, February 28, 2016", Iona, Canisius,35,40,86,78
0,"Sunday, February 28, 2016", UT Rio Grande Valley, Chicago St.,42,40,89,79
0,"Sunday, February 28, 2016", Nevada, Colorado St.,31,33,87,80
0,"Sunday, February 28, 2016", Monmouth, Niagara,38,31,77,68
0,"Sunday, February 28, 2016", Rider, Manhattan,27,22,60,57
0,"Sunday, February 28, 2016", Virginia Tech, Wake Forest,36,37,81,74
0,"Sunday, February 28, 2016", Oregon St., Washington St.,35,25,69,49
0,"Sunday, February 28, 2016", Oregon, Washington,40,32,86,73
0,"Sunday, February 28, 2016", Illinois, Minnesota,32,40,84,71
0,"Sunday, February 28, 2016", Ohio St., Iowa,35,30,68,64
0,"Sunday, February 28, 2016", Houston, Connecticut,33,32,75,68
0,"Sunday, February 28, 2016", Saint Joseph's, Saint Louis,35,32,77,63
0,"Sunday, February 28, 2016", UNC Greensboro, Mercer,38,39,69,65
0,"Sunday, February 28, 2016", Creighton, St. John's,53,24,100,59
0,"Sunday, February 28, 2016", Michigan St., Penn St.,52,27,88,57
0,"Sunday, February 28, 2016", Seton Hall, Xavier,45,26,90,81
0,"Monday, February 29, 2016", Sam Houston St., Central Arkansas,33,31,83,73
0,"Monday, February 29, 2016", Stephen F. Austin, Incarnate Word,25,42,84,58
0,"Monday, February 29, 2016", Iowa St., Oklahoma St.,27,25,58,50
0,"Monday, February 29, 2016", North Carolina, Syracuse,38,34,75,70
0,"Monday, February 29, 2016", Hampton, Delaware St.,31,35,79,65
0,"Monday, February 29, 2016", Bethune Cookman, North Carolina A&T,29,28,62,52
0,"Monday, February 29, 2016", North Carolina Central, Savannah St.,26,11,61,44
0,"Monday, February 29, 2016", Nicholls St., New Orleans,34,39,80,76
0,"Monday, February 29, 2016", McNeese St., Lamar,26,36,77,74
0,"Monday, February 29, 2016", Southeastern Louisiana, Northwestern St.,36,35,84,82
0,"Monday, February 29, 2016", Mississippi Valley St., Grambling St.,20,27,58,57
0,"Monday, February 29, 2016", Jackson St., Arkansas Pine Bluff,26,21,67,56
0,"Monday, February 29, 2016", Prairie View A&M, Alabama A&M,47,34,85,65
0,"Monday, February 29, 2016", Texas Southern, Alabama St.,51,37,96,86
0,"Monday, February 29, 2016", Kansas, Texas,23,47,86,56
0,"Tuesday, March 1, 2016", Miami OH, Buffalo,29,26,67,59
0,"Tuesday, March 1, 2016", Virginia, Clemson,27,33,64,57
0,"Tuesday, March 1, 2016", Eastern Michigan, Northern Illinois,39,45,75,71
0,"Tuesday, March 1, 2016", Vanderbilt, Tennessee,43,24,86,69
0,"Tuesday, March 1, 2016", Villanova, DePaul,51,33,83,62
0,"Tuesday, March 1, 2016", Kent St., Bowling Green,33,27,70,54
0,"Tuesday, March 1, 2016", Central Michigan, Ball St.,26,28,65,57
0,"Tuesday, March 1, 2016", Dayton, Richmond,37,32,85,84
0,"Tuesday, March 1, 2016", Duke, Wake Forest,35,34,79,71
0,"Tuesday, March 1, 2016", George Washington, George Mason,39,23,74,52
0,"Tuesday, March 1, 2016", Louisville, Georgia Tech,28,27,56,53
0,"Tuesday, March 1, 2016", Purdue, Nebraska,33,41,81,62
0,"Monday, February 29, 2016", Norfolk St., Howard,45,27,84,66
0,"Tuesday, March 1, 2016", Oklahoma, Baylor,46,25,73,71
0,"Tuesday, March 1, 2016", Arkansas Little Rock, Arkansas St.,48,38,89,80
0,"Tuesday, March 1, 2016", UT Arlington, Texas St.,39,28,75,69
0,"Tuesday, March 1, 2016", Texas A&M, Auburn,33,33,81,63
0,"Tuesday, March 1, 2016", Indiana, Iowa,41,47,81,78
0,"Tuesday, March 1, 2016", LSU, Missouri,46,24,80,71
0,"Tuesday, March 1, 2016", Marquette, Georgetown,50,39,88,87
0,"Tuesday, March 1, 2016", San Diego St., New Mexico,31,42,83,56
0,"Tuesday, March 1, 2016", Akron, Ohio,42,37,91,76
0,"Wednesday, March 2, 2016", West Virginia, Texas Tech,41,26,90,68
0,"Wednesday, March 2, 2016", Fordham, Duquesne,36,45,78,69
0,"Wednesday, March 2, 2016", Mississippi, Mississippi St.,44,32,86,78
0,"Wednesday, March 2, 2016", Miami FL, Notre Dame,22,35,68,50
0,"Wednesday, March 2, 2016", Michigan St., Rutgers,41,43,97,66
0,"Wednesday, March 2, 2016", St. Bonaventure, Saint Joseph's,41,28,98,90
0,"Wednesday, March 2, 2016", VCU, Davidson,34,23,70,60
0,"Wednesday, March 2, 2016", La Salle, Saint Louis,31,25,76,68
0,"Wednesday, March 2, 2016", Virginia Tech, Pittsburgh,27,26,65,61
0,"Wednesday, March 2, 2016", Kansas St., TCU,47,28,79,54
0,"Wednesday, March 2, 2016", Arkansas, Alabama,27,34,62,61
0,"Wednesday, March 2, 2016", Wisconsin, Minnesota,24,40,62,49
0,"Wednesday, March 2, 2016", N.C. State, Boston College,31,35,73,72
0,"Wednesday, March 2, 2016", East Carolina, South Florida,16,26,52,39
0,"Wednesday, March 2, 2016", Oregon, UCLA,38,33,76,68
0,"Wednesday, March 2, 2016", Wyoming, San Jose St.,41,42,81,78
0,"Wednesday, March 2, 2016", Providence, Creighton,28,32,70,66
0,"Wednesday, March 2, 2016", Boise St., Nevada,41,29,76,57
0,"Wednesday, March 2, 2016", Long Beach St., Cal St. Fullerton,26,27,75,73
0,"Wednesday, March 2, 2016", Fresno St., Colorado St.,43,23,87,73
0,"Wednesday, March 2, 2016", USC, Oregon St.,56,33,81,70
0,"Wednesday, March 2, 2016", Washington, Washington St.,48,38,99,91
0,"Thursday, March 3, 2016", Alabama St., Jackson St.,39,29,71,54
0,"Thursday, March 3, 2016", UAB, FIU,28,41,77,60
0,"Thursday, March 3, 2016", Rhode Island, Massachusetts,34,12,68,50
0,"Thursday, March 3, 2016", Savannah St., Florida A&M,19,18,52,40
0,"Thursday, March 3, 2016", Georgia, South Carolina,34,39,74,72
0,"Thursday, March 3, 2016", Middle Tennessee, Florida Atlantic,34,38,76,59
0,"Thursday, March 3, 2016", Louisiana Tech, Marshall,45,39,97,94
0,"Thursday, March 3, 2016", Coppin St., Delaware St.,32,45,72,62
0,"Thursday, March 3, 2016", Appalachian St., Arkansas Little Rock,30,30,69,63
0,"Thursday, March 3, 2016", South Carolina St., Bethune Cookman,44,38,85,72
0,"Thursday, March 3, 2016", Sam Houston St., Lamar,48,41,94,76
0,"Thursday, March 3, 2016", North Carolina A&T, North Carolina Central,40,38,93,87
0,"Thursday, March 3, 2016", Incarnate Word, Abilene Christian,32,34,74,70
0,"Thursday, March 3, 2016", Louisiana Monroe, Georgia Southern,33,28,83,76
0,"Thursday, March 3, 2016", Old Dominion, North Texas,24,30,76,70
0,"Thursday, March 3, 2016", Stephen F. Austin, Northwestern St.,22,38,95,55
0,"Thursday, March 3, 2016", Norfolk St., Hampton,40,31,83,63
0,"Thursday, March 3, 2016", Charlotte, Rice,34,38,88,75
0,"Thursday, March 3, 2016", Nicholls St., Central Arkansas,29,36,68,64
0,"Thursday, March 3, 2016", Georgia St., Louisiana Lafayette,23,31,72,69
0,"Thursday, March 3, 2016", UT Arlington, South Alabama,57,41,92,79
0,"Thursday, March 3, 2016", Texas A&M Corpus Chris, Houston Baptist,38,36,81,71
0,"Thursday, March 3, 2016", Texas St., Troy,35,28,78,57
0,"Thursday, March 3, 2016", Grambling St., Alabama A&M,34,33,65,58
0,"Thursday, March 3, 2016", Southern, Texas Southern,43,43,84,79
0,"Thursday, March 3, 2016", Alcorn St., Prairie View A&M,39,24,81,64
0,"Thursday, March 3, 2016", Arizona, California,25,29,64,61
0,"Thursday, March 3, 2016", Montana, North Dakota,36,26,71,46
0,"Thursday, March 3, 2016", Northwestern, Penn St.,27,42,71,61
0,"Thursday, March 3, 2016", SMU, Connecticut,36,20,80,54
0,"Thursday, March 3, 2016", Western Kentucky, Southern Miss,39,24,75,60
0,"Thursday, March 3, 2016", Houston, Cincinnati,33,20,69,56
0,"Thursday, March 3, 2016", Hawaii, UC Davis,36,25,67,65
0,"Thursday, March 3, 2016", UC Santa Barbara, UC Riverside,40,35,81,55
0,"Thursday, March 3, 2016", Arizona St., Stanford,37,22,74,64
0,"Thursday, March 3, 2016", UC Irvine, Cal Poly,31,28,72,62
0,"Thursday, March 3, 2016", Idaho St., Eastern Washington,32,35,75,71
0,"Thursday, March 3, 2016", Portland St., Northern Arizona,39,29,89,81
0,"Thursday, March 3, 2016", Sacramento St., Southern Utah,25,22,69,63
0,"Thursday, March 3, 2016", Southeastern Louisiana, New Orleans,27,21,61,60
0,"Friday, March 4, 2016", Yale, Cornell,22,40,88,64
0,"Friday, March 4, 2016", Western Michigan, Central Michigan,42,30,91,82
0,"Friday, March 4, 2016", Harvard, Princeton,43,35,73,71
0,"Friday, March 4, 2016", Buffalo, Bowling Green,37,41,87,83
0,"Friday, March 4, 2016", Eastern Michigan, Toledo,35,31,79,75
0,"Friday, March 4, 2016", Dartmouth, Penn,40,29,72,64
0,"Thursday, March 3, 2016", Maryland Eastern Shore, Morgan St.,33,41,80,71
0,"Friday, March 4, 2016", Northern Illinois, Ball St.,37,29,80,69
0,"Friday, March 4, 2016", Texas, Oklahoma St.,29,29,62,50
0,"Saturday, March 5, 2016", Georgia Tech, Pittsburgh,29,36,63,59
0,"Saturday, March 5, 2016", Kentucky, LSU,41,32,94,77
0,"Saturday, March 5, 2016", Fordham, Rhode Island,29,32,64,61
0,"Saturday, March 5, 2016", Texas Tech, Kansas St.,36,28,80,71
0,"Saturday, March 5, 2016", Massachusetts, La Salle,30,25,69,52
0,"Saturday, March 5, 2016", Arizona, Stanford,40,24,94,62
0,"Saturday, March 5, 2016", Georgia, Alabama,27,25,70,63
0,"Saturday, March 5, 2016", Duquesne, Saint Joseph's,36,40,78,70
0,"Saturday, March 5, 2016", Oregon, USC,37,44,76,66
0,"Saturday, March 5, 2016", Grand Canyon, Utah Valley,43,45,86,79
0,"Saturday, March 5, 2016", UTEP, UTSA,29,28,81,74
0,"Saturday, March 5, 2016", Virginia Tech, Miami FL,32,21,77,62
0,"Saturday, March 5, 2016", Colorado St., Air Force,22,25,87,73
0,"Saturday, March 5, 2016", Nicholls St., Southeastern Louisiana,28,22,64,45
0,"Saturday, March 5, 2016", Texas A&M Corpus Chris, Abilene Christian,38,34,74,69
0,"Saturday, March 5, 2016", South Carolina, Arkansas,24,36,76,61
0,"Saturday, March 5, 2016", Incarnate Word, Houston Baptist,51,47,97,86
0,"Saturday, March 5, 2016", Louisiana Monroe, Georgia St.,41,32,91,78
0,"Saturday, March 5, 2016", San Jose St., Boise St.,34,31,68,63
0,"Saturday, March 5, 2016", UC Irvine, UC Riverside,26,32,76,66
0,"Saturday, March 5, 2016", McNeese St., Central Arkansas,36,46,85,77
0,"Saturday, March 5, 2016", Texas Southern, Alcorn St.,30,38,76,66
0,"Saturday, March 5, 2016", Texas St., South Alabama,34,36,68,57
0,"Saturday, March 5, 2016", George Mason, Richmond,29,29,83,73
0,"Saturday, March 5, 2016", Cornell, Brown,30,27,75,71
0,"Saturday, March 5, 2016", Prairie View A&M, Southern,31,38,79,71
0,"Saturday, March 5, 2016", Oregon St., UCLA,31,31,86,82
0,"Saturday, March 5, 2016", Yale, Columbia,27,41,71,55
0,"Saturday, March 5, 2016", Harvard, Penn,40,20,74,56
0,"Saturday, March 5, 2016", Long Beach St., Hawaii,37,36,74,72
0,"Saturday, March 5, 2016", Alabama A&M, Jackson St.,25,28,54,51
0,"Saturday, March 5, 2016", UC Santa Barbara, Cal Poly,29,26,69,50
0,"Saturday, March 5, 2016", Marshall, Southern Miss,37,54,108,106
0,"Saturday, March 5, 2016", Princeton, Dartmouth,23,44,84,65
0,"Saturday, March 5, 2016", Florida, Missouri,28,46,82,72
0,"Saturday, March 5, 2016", California, Arizona St.,33,28,68,65
0,"Saturday, March 5, 2016", Dayton, VCU,26,28,68,67
0,"Saturday, March 5, 2016", Iowa, Michigan,30,36,71,61
0,"Saturday, March 5, 2016", North Texas, Charlotte,37,38,80,77
0,"Saturday, March 5, 2016", Western Kentucky, Louisiana Tech,38,29,96,90
0,"Saturday, March 5, 2016", St. Bonaventure, Saint Louis,33,41,76,67
0,"Saturday, March 5, 2016", Stephen F. Austin, Sam Houston St.,29,43,85,64
0,"Saturday, March 5, 2016", New Mexico St., UT Rio Grande Valley,17,40,83,44
0,"Saturday, March 5, 2016", Louisiana Lafayette, Georgia Southern,38,35,87,78
0,"Saturday, March 5, 2016", UT Arlington, Troy,46,26,90,55
0,"Saturday, March 5, 2016", Alabama St., Grambling St.,38,27,59,58
0,"Saturday, March 5, 2016", Arkansas Pine Bluff, Mississippi Valley St.,41,37,78,71
0,"Saturday, March 5, 2016", Northern Colorado, Montana,40,33,78,72
0,"Saturday, March 5, 2016", Utah, Colorado,20,21,57,55
0,"Saturday, March 5, 2016", San Diego St., UNLV,42,27,92,56
0,"Saturday, March 5, 2016", New Mexico, Nevada,28,41,71,66
0,"Saturday, March 5, 2016", Idaho, Idaho St.,37,29,80,70
0,"Saturday, March 5, 2016", North Carolina, Duke,32,40,76,72
0,"Saturday, March 5, 2016", Kansas, Iowa St.,37,36,85,78
0,"Saturday, March 5, 2016", Texas A&M, Vanderbilt,39,32,76,67
0,"Saturday, March 5, 2016", Virginia, Louisville,29,17,68,46
0,"Saturday, March 5, 2016", Florida St., Syracuse,31,35,78,73
0,"Saturday, March 5, 2016", Rutgers, Minnesota,40,15,75,52
0,"Saturday, March 5, 2016", Oklahoma, TCU,30,31,75,67
0,"Saturday, March 5, 2016", Mississippi St., Auburn,39,20,79,66
0,"Saturday, March 5, 2016", Xavier, Creighton,44,41,98,93
0,"Saturday, March 5, 2016", Notre Dame, N.C. State,45,39,89,75
0,"Saturday, March 5, 2016", Mississippi, Tennessee,22,31,83,60
0,"Saturday, March 5, 2016", Villanova, Georgetown,46,27,84,71
0,"Saturday, March 5, 2016", Clemson, Boston College,21,38,66,50
0,"Saturday, March 5, 2016", Seton Hall, DePaul,32,36,80,66
0,"Saturday, March 5, 2016", UAB, Florida Atlantic,28,41,73,70
0,"Saturday, March 5, 2016", Weber St., Eastern Washington,39,34,79,77
0,"Saturday, March 5, 2016", Portland St., Southern Utah,37,37,88,86
0,"Saturday, March 5, 2016", Sacramento St., Northern Arizona,25,29,64,51
0,"Saturday, March 5, 2016", Appalachian St., Arkansas St.,42,41,80,73
0,"Saturday, March 5, 2016", UMKC, Chicago St.,25,39,82,53
0,"Saturday, March 5, 2016", Providence, St. John's,26,49,90,76
0,"Saturday, March 5, 2016", Davidson, George Washington,42,39,87,80
0,"Saturday, March 5, 2016", New Orleans, Northwestern St.,43,39,97,86
0,"Saturday, March 5, 2016", Montana St., North Dakota,39,30,89,82
0,"Sunday, March 6, 2016", Connecticut, UCF,30,24,67,46
0,"Sunday, March 6, 2016", Temple, Tulane,27,40,64,56
0,"Sunday, March 6, 2016", Memphis, East Carolina,26,41,83,53
0,"Sunday, March 6, 2016", Indiana, Maryland,41,28,80,62
0,"Saturday, March 5, 2016", Michigan St., Ohio St.,47,37,91,76
0,"Sunday, March 6, 2016", Purdue, Wisconsin,45,39,91,80
0,"Sunday, March 6, 2016", Cincinnati, SMU,34,27,61,54
0,"Sunday, March 6, 2016", Penn St., Illinois,37,36,86,79
0,"Tuesday, March 1, 2016", Saint Mary's, Grand Canyon,27,19,73,64
0,"Wednesday, November 18, 2015", Eastern Washington, Seattle,38,30,76,70
0,"Friday, November 20, 2015", Minnesota, Missouri St.,31,44,74,69
0,"Friday, November 20, 2015", Butler, Temple,35,31,74,69
0,"Friday, November 20, 2015", Mississippi, Towson,26,48,76,60
0,"Friday, November 20, 2015", George Mason, Oklahoma St.,22,26,71,68
0,"Friday, November 20, 2015", Texas Tech, Mississippi St.,41,32,74,72
0,"Friday, November 20, 2015", Miami FL, Utah,32,46,90,66
0,"Friday, November 20, 2015", Seton Hall, Bradley,25,34,67,59
0,"Friday, November 20, 2015", Virginia, Long Beach St.,41,23,87,52
0,"Tuesday, December 1, 2015", Ohio, Marshall,36,36,85,70
0,"Tuesday, December 1, 2015", Ball St., IUPUI,31,28,61,58
0,"Tuesday, December 1, 2015", Eastern Michigan, Nebraska Omaha,25,42,80,73
0,"Tuesday, December 1, 2015", Albany, Quinnipiac,26,23,58,54
0,"Tuesday, December 1, 2015", Binghamton, Colgate,37,22,69,50
0,"Tuesday, December 1, 2015", Georgetown, Maryland Eastern Shore,38,20,68,49
0,"Tuesday, December 1, 2015", Villanova, Saint Joseph's,32,42,86,72
0,"Tuesday, December 1, 2015", Georgia, Oakland,34,37,86,82
0,"Tuesday, December 1, 2015", Davidson, Charlotte,43,59,109,74
0,"Tuesday, December 1, 2015", Duquesne, Mississippi Valley St.,53,30,91,77
0,"Tuesday, December 1, 2015", East Carolina, Florida Atlantic,32,14,74,48
0,"Tuesday, December 1, 2015", Northwestern, Virginia Tech,36,45,81,79
0,"Tuesday, December 1, 2015", Michigan, N.C. State,26,34,66,59
0,"Tuesday, December 1, 2015", Georgia Tech, Wofford,32,30,77,61
0,"Sunday, November 22, 2015", Saint Joseph's, Old Dominion,30,31,66,64
0,"Monday, November 23, 2015", Florida St., Ohio,45,38,90,81
0,"Monday, November 23, 2015", DePaul, Norfolk St.,38,31,82,78
0,"Sunday, November 22, 2015", Austin Peay, Northern Colorado,38,39,91,76
0,"Sunday, November 22, 2015", Niagara, North Carolina A&T,36,37,73,72
0,"Sunday, November 22, 2015", Buffalo, Vermont,29,30,77,71
0,"Monday, November 23, 2015", South Carolina, Tulsa,38,29,83,75
0,"Monday, November 23, 2015", Indiana St., Hofstra,22,32,67,66
0,"Tuesday, November 24, 2015", Murray St., Pepperdine,28,26,59,55
0,"Tuesday, November 24, 2015", Indiana, St. John's,42,31,83,73
0,"Tuesday, November 24, 2015", Vanderbilt, Wake Forest,28,43,86,64
0,"Tuesday, November 24, 2015", South Alabama, IUPUI,37,39,78,68
0,"Tuesday, November 24, 2015", Belmont, Kennesaw St.,29,41,80,55
0,"Wednesday, November 25, 2015", Texas Southern, UTSA,35,42,91,80
0,"Wednesday, November 25, 2015", Howard, Central Arkansas,40,24,73,54
0,"Tuesday, November 24, 2015", Western Kentucky, Central Michigan,19,36,88,60
0,"Tuesday, November 24, 2015", Weber St., Drake,33,28,74,58
0,"Tuesday, November 24, 2015", North Carolina, Kansas St.,30,32,80,70
0,"Tuesday, November 24, 2015", Northwestern, Missouri,38,24,67,62
0,"Tuesday, November 24, 2015", N.C. State, LSU,33,31,83,72
0,"Tuesday, November 24, 2015", Marquette, Arizona St.,36,33,78,73
0,"Tuesday, November 24, 2015", Kansas, UCLA,33,59,92,73
