,Date,Home Team,Away Team,Home 1H Points,Away 1H Points,Home Full Points,Away Full Points
0,"Thursday, February 21, 2019", Northern Arizona, Idaho,42,22,75,54
0,"Thursday, February 21, 2019", Southern Utah, Eastern Washington,33,30,76,62
0,"Thursday, February 21, 2019", Arizona, California,30,20,76,51
0,"Thursday, February 21, 2019", San Francisco, BYU,38,34,77,71
0,"Thursday, February 21, 2019", SMU, Connecticut,36,28,77,59
0,"Thursday, February 21, 2019", USC, Oregon,30,25,66,49
0,"Thursday, February 21, 2019", Cal St. Fullerton, UC Davis,27,22,62,58
0,"Thursday, February 21, 2019", Saint Mary's, Pacific,15,26,58,32
0,"Thursday, February 21, 2019", Seattle, UMKC,30,36,69,64
0,"Thursday, February 21, 2019", UC Santa Barbara, Hawaii,30,19,79,61
0,"Thursday, February 21, 2019", Sacramento St., Weber St.,31,37,78,76
0,"Thursday, February 21, 2019", UCLA, Oregon St.,40,31,68,67
0,"Thursday, February 21, 2019", Austin Peay, Southeast Missouri St.,41,36,83,70
0,"Thursday, February 21, 2019", Fairleigh Dickinson, Sacred Heart,36,30,81,63
0,"Thursday, February 21, 2019", UC Irvine, Cal Poly,36,18,74,47
0,"Thursday, February 21, 2019", UMBC, Vermont,26,25,65,56
0,"Friday, February 22, 2019", Brown, Harvard,37,27,88,79
0,"Friday, February 22, 2019", IUPUI, Milwaukee,37,36,67,60
0,"Friday, February 22, 2019", Iona, Manhattan,28,26,66,52
0,"Friday, February 22, 2019", Saint Peter's, Marist,29,24,65,59
0,"Friday, February 22, 2019", Canisius, Monmouth,36,36,60,59
0,"Friday, February 22, 2019", Davidson, Rhode Island,27,36,75,66
0,"Friday, February 22, 2019", Rider, Niagara,58,27,97,81
0,"Friday, February 22, 2019", Columbia, Penn,35,30,79,77
0,"Friday, February 22, 2019", Princeton, Cornell,36,30,68,59
0,"Friday, February 22, 2019", Green Bay, Illinois Chicago,39,20,63,62
0,"Saturday, February 23, 2019", Clemson, Boston College,33,29,76,66
0,"Saturday, February 23, 2019", Penn St., Illinois,32,39,83,76
0,"Saturday, February 23, 2019", LSU, Tennessee,31,36,82,80
0,"Saturday, February 23, 2019", Virginia, Louisville,37,27,64,52
0,"Saturday, February 23, 2019", Temple, Tulsa,31,30,84,73
0,"Saturday, February 23, 2019", Northeastern, Towson,28,29,73,58
0,"Saturday, February 23, 2019", LIU Brooklyn, St. Francis PA,32,38,69,66
0,"Saturday, February 23, 2019", The Citadel, Samford,27,37,87,83
0,"Saturday, February 23, 2019", Kentucky, Auburn,45,31,80,53
0,"Saturday, February 23, 2019", Georgia Southern, Appalachian St.,34,52,92,69
0,"Saturday, February 23, 2019", Baylor, West Virginia,37,40,82,75
0,"Saturday, February 23, 2019", Vermont, Binghamton,27,33,69,63
0,"Saturday, February 23, 2019", Bradley, Evansville,30,25,63,61
0,"Saturday, February 23, 2019", Coastal Carolina, Georgia St.,58,33,95,82
0,"Saturday, February 23, 2019", Colgate, Navy,52,32,93,71
0,"Saturday, February 23, 2019", Colorado St., Wyoming,40,19,83,48
0,"Saturday, February 23, 2019", Eastern Michigan, Western Michigan,33,34,77,76
0,"Saturday, February 23, 2019", Miami FL, Georgia Tech,39,23,80,65
0,"Saturday, February 23, 2019", Missouri St., Indiana St.,25,22,67,61
0,"Friday, February 22, 2019", Ohio, Bowling Green,40,40,92,87
0,"Saturday, February 23, 2019", TCU, Iowa St.,36,28,75,72
0,"Saturday, February 23, 2019", VCU, George Washington,43,40,85,57
0,"Saturday, February 23, 2019", Creighton, Georgetown,40,34,82,69
0,"Sunday, February 24, 2019", American, Army,29,35,77,66
0,"Saturday, February 23, 2019", Campbell, Longwood,28,38,74,72
0,"Saturday, February 23, 2019", Wright St., Youngstown St.,49,27,82,54
0,"Saturday, February 23, 2019", Sacred Heart, Central Connecticut,35,42,80,66
0,"Saturday, February 23, 2019", Loyola Marymount, Pacific,23,26,63,56
0,"Saturday, February 23, 2019", North Carolina, Florida St.,37,34,77,59
0,"Saturday, February 23, 2019", Air Force, San Jose St.,48,25,82,68
0,"Saturday, February 23, 2019", Howard, Coppin St.,34,37,74,73
0,"Saturday, February 23, 2019", Wofford, Furman,28,39,72,64
0,"Saturday, February 23, 2019", Duquesne, George Mason,42,34,79,78
0,"Saturday, February 23, 2019", James Madison, Hofstra,32,40,104,99
0,"Saturday, February 23, 2019", Kansas St., Oklahoma St.,42,18,85,46
0,"Saturday, February 23, 2019", Richmond, La Salle,43,44,84,75
0,"Saturday, February 23, 2019", Norfolk St., Morgan St.,41,45,75,74
0,"Saturday, February 23, 2019", North Carolina A&T, South Carolina St.,30,35,63,62
0,"Saturday, February 23, 2019", North Carolina Central, Savannah St.,24,27,78,69
0,"Saturday, February 23, 2019", North Dakota, Denver,44,30,81,63
0,"Saturday, February 23, 2019", Eastern Washington, Northern Arizona,29,41,86,73
0,"Saturday, February 23, 2019", Seattle, Chicago St.,33,27,77,57
0,"Saturday, February 23, 2019", Southern Utah, Idaho,43,34,85,76
0,"Saturday, February 23, 2019", Stetson, North Alabama,34,29,63,60
0,"Saturday, February 23, 2019", St. Bonaventure, Fordham,22,32,74,53
0,"Saturday, February 23, 2019", Lamar, Texas A&M Corpus Chris,22,29,63,58
0,"Saturday, February 23, 2019", Presbyterian, UNC Asheville,30,29,71,55
0,"Saturday, February 23, 2019", Jacksonville St., Eastern Kentucky,45,41,104,101
0,"Saturday, February 23, 2019", Nebraska Omaha, North Dakota St.,28,20,58,50
0,"Saturday, February 23, 2019", North Florida, Liberty,27,30,75,70
0,"Saturday, February 23, 2019", Hampton, Radford,32,37,74,71
0,"Saturday, February 23, 2019", Robert Morris, St. Francis NY,29,37,67,62
0,"Saturday, February 23, 2019", South Dakota St., South Dakota,44,55,94,89
0,"Saturday, February 23, 2019", Texas St., Louisiana,35,23,64,62
0,"Saturday, February 23, 2019", Stephen F. Austin, Incarnate Word,41,24,81,54
0,"Saturday, February 23, 2019", Hartford, UMass Lowell,39,43,75,73
0,"Saturday, February 23, 2019", Brown, Dartmouth,31,30,68,65
0,"Saturday, February 23, 2019", Mississippi St., South Carolina,29,36,76,61
0,"Saturday, February 23, 2019", New Mexico St., UT Rio Grande Valley,45,32,88,79
0,"Saturday, February 23, 2019", Alcorn St., Alabama St.,31,34,74,69
0,"Saturday, February 23, 2019", Jackson St., Grambling St.,38,24,71,60
0,"Saturday, February 23, 2019", Charleston, Elon,31,39,84,74
0,"Saturday, February 23, 2019", Florida Gulf Coast, Kennesaw St.,42,20,78,56
0,"Saturday, February 23, 2019", Massachusetts, Saint Joseph's,37,54,80,79
0,"Saturday, February 23, 2019", Cleveland St., Northern Kentucky,34,36,83,77
0,"Saturday, February 23, 2019", Stony Brook, Maine,43,23,81,53
0,"Saturday, February 23, 2019", Harvard, Yale,44,43,88,86
0,"Saturday, February 23, 2019", Arkansas St., Little Rock,34,31,72,65
0,"Saturday, February 23, 2019", Murray St., Southeast Missouri St.,51,26,103,67
0,"Saturday, February 23, 2019", Nevada, Fresno St.,42,39,74,68
0,"Saturday, February 23, 2019", Northern Iowa, Valparaiso,30,23,64,53
0,"Saturday, February 23, 2019", Pepperdine, Portland,35,38,86,80
0,"Saturday, February 23, 2019", Princeton, Columbia,34,29,79,61
0,"Saturday, February 23, 2019", Sam Houston St., Houston Baptist,51,32,119,113
0,"Saturday, February 23, 2019", St. John's, Seton Hall,38,20,78,70
0,"Saturday, February 23, 2019", East Carolina, Tulane,53,47,85,81
0,"Saturday, February 23, 2019", Long Beach St., UC Riverside,32,26,71,67
0,"Saturday, February 23, 2019", Utah, Washington St.,43,45,92,79
0,"Saturday, February 23, 2019", Western Illinois, Oral Roberts,37,25,75,66
0,"Saturday, February 23, 2019", Memphis, Wichita St.,40,36,88,85
0,"Saturday, February 23, 2019", Texas A&M, Arkansas,37,38,87,80
0,"Saturday, February 23, 2019", Wisconsin, Northwestern,32,31,69,64
0,"Saturday, February 23, 2019", Southern, Alabama A&M,36,28,59,49
0,"Saturday, February 23, 2019", Tennessee St., Eastern Illinois,39,29,75,60
0,"Saturday, February 23, 2019", Morehead St., Tennessee Tech,37,30,66,63
0,"Saturday, February 23, 2019", Montana, Montana St.,49,40,89,83
0,"Saturday, February 23, 2019", Saint Mary's, San Diego,20,29,66,46
0,"Saturday, February 23, 2019", Utah Valley, UMKC,39,33,79,67
0,"Saturday, February 23, 2019", Cal Poly, Hawaii,38,40,88,80
0,"Saturday, February 23, 2019", Cal Baptist, Cal St. Bakersfield,33,44,72,58
0,"Saturday, February 23, 2019", Cal St. Northridge, UC Davis,34,36,81,76
0,"Saturday, February 23, 2019", Gonzaga, BYU,51,38,102,68
0,"Saturday, February 23, 2019", San Diego St., UNLV,23,31,60,59
0,"Saturday, February 23, 2019", Portland St., Sacramento St.,36,31,65,57
0,"Saturday, February 23, 2019", Washington, Colorado,35,27,64,55
0,"Saturday, February 23, 2019", Santa Clara, San Francisco,33,30,68,65
0,"Saturday, February 23, 2019", Southeastern Louisiana, Abilene Christian,29,42,75,66
0,"Saturday, February 23, 2019", Austin Peay, Tennessee Martin,40,42,92,78
0,"Saturday, February 23, 2019", Bethune Cookman, Florida A&M,24,28,67,54
0,"Saturday, February 23, 2019", Bryant, Mount St. Mary's,40,18,81,58
0,"Saturday, February 23, 2019", Fairleigh Dickinson, Wagner,31,25,74,66
0,"Saturday, February 23, 2019", New Orleans, McNeese St.,33,24,60,51
0,"Saturday, February 23, 2019", Nicholls St., Central Arkansas,44,25,100,57
0,"Saturday, February 23, 2019", Duke, Syracuse,34,29,75,65
0,"Saturday, February 23, 2019", Texas Southern, Arkansas Pine Bluff,43,34,94,74
0,"Saturday, February 23, 2019", Texas Tech, Kansas,45,20,91,62
0,"Saturday, February 23, 2019", Toledo, Northern Illinois,21,23,57,54
0,"Sunday, February 24, 2019", UCF, SMU,41,18,95,48
0,"Sunday, February 24, 2019", Xavier, Villanova,27,30,66,54
0,"Sunday, February 24, 2019", Cincinnati, Connecticut,29,32,64,60
0,"Sunday, February 24, 2019", Quinnipiac, Monmouth,25,35,68,56
0,"Sunday, February 24, 2019", Saint Peter's, Niagara,37,31,78,60
0,"Sunday, February 24, 2019", Siena, Marist,31,28,67,55
0,"Sunday, February 24, 2019", UNC Greensboro, East Tennessee St.,35,34,60,59
0,"Sunday, February 24, 2019", Fairfield, Manhattan,36,22,72,59
0,"Sunday, February 24, 2019", Michigan St., Michigan,37,39,77,70
0,"Sunday, February 24, 2019", Illinois Chicago, Milwaukee,40,31,74,59
0,"Sunday, February 24, 2019", N.C. State, Wake Forest,41,32,94,74
0,"Sunday, February 24, 2019", Rutgers, Minnesota,28,35,68,64
0,"Sunday, February 24, 2019", Illinois St., Drake,33,24,67,60
0,"Sunday, February 24, 2019", Southern Illinois, Loyola Chicago,29,30,63,53
0,"Monday, February 25, 2019", Florida St., Notre Dame,33,33,68,61
0,"Monday, February 25, 2019", Delaware St., Coppin St.,26,28,70,60
0,"Monday, February 25, 2019", Howard, Morgan St.,36,27,75,69
0,"Monday, February 25, 2019", North Carolina A&T, Savannah St.,25,22,63,58
0,"Monday, February 25, 2019", North Carolina Central, South Carolina St.,41,28,72,62
0,"Monday, February 25, 2019", Iowa St., Oklahoma,37,36,78,61
0,"Monday, February 25, 2019", Alcorn St., Alabama A&M,29,25,61,55
0,"Monday, February 25, 2019", Kansas, Kansas St.,34,27,64,49
0,"Monday, February 25, 2019", Northern Colorado, Montana,32,35,74,72
0,"Monday, February 25, 2019", Texas Southern, Mississippi Valley St.,48,32,92,80
0,"Tuesday, February 26, 2019", Miami OH, Bowling Green,35,41,82,69
0,"Tuesday, February 26, 2019", Buffalo, Akron,35,36,77,64
0,"Tuesday, February 26, 2019", Providence, Butler,27,32,73,67
0,"Tuesday, February 26, 2019", Liberty, Kennesaw St.,33,29,76,59
0,"Tuesday, February 26, 2019", Dayton, Massachusetts,18,40,72,48
0,"Tuesday, February 26, 2019", Mississippi St., Missouri,33,26,68,49
0,"Tuesday, February 26, 2019", North Alabama, Jacksonville,37,26,69,55
0,"Tuesday, February 26, 2019", North Florida, Stetson,31,29,77,67
0,"Tuesday, February 26, 2019", Ohio St., Iowa,36,33,90,70
0,"Tuesday, February 26, 2019", Alabama, South Carolina,25,31,68,62
0,"Thursday, February 28, 2019", VMI, Mercer,43,42,84,71
0,"Tuesday, February 26, 2019", Wake Forest, Miami FL,28,35,76,75
0,"Tuesday, February 26, 2019", West Virginia, TCU,36,30,104,96
0,"Monday, February 25, 2019", Lipscomb, NJIT,39,28,81,77
0,"Tuesday, February 26, 2019", VCU, Saint Louis,41,27,71,65
0,"Tuesday, February 26, 2019", Northern Illinois, Western Michigan,38,29,70,65
0,"Tuesday, February 26, 2019", Indiana, Wisconsin,33,29,75,73
0,"Tuesday, February 26, 2019", LSU, Texas A&M,36,20,66,55
0,"Tuesday, February 26, 2019", Utah St., San Diego St.,31,21,70,54
0,"Tuesday, February 26, 2019", San Jose St., New Mexico,47,46,89,82
0,"Tuesday, February 26, 2019", Toledo, Ball St.,36,41,80,72
0,"Saturday, January 26, 2019", Savannah St., South Carolina St.,53,45,92,88
0,"Tuesday, February 26, 2019", Rhode Island, George Washington,44,31,80,53
0,"Tuesday, February 26, 2019", Virginia Tech, Duke,37,34,77,72
0,"Wednesday, February 27, 2019", Colgate, Holy Cross,29,18,79,59
0,"Wednesday, February 27, 2019", Penn St., Maryland,42,20,78,61
0,"Wednesday, February 27, 2019", New Hampshire, Albany,32,30,62,58
0,"Wednesday, February 27, 2019", Army, Loyola MD,32,33,79,69
0,"Wednesday, February 27, 2019", Hartford, Binghamton,36,55,96,76
0,"Wednesday, February 27, 2019", Houston, East Carolina,31,45,99,65
0,"Wednesday, February 27, 2019", Southern Illinois, Evansville,36,50,98,91
0,"Wednesday, February 27, 2019", Gardner Webb, Presbyterian,45,31,78,70
0,"Wednesday, February 27, 2019", George Mason, Richmond,32,29,77,63
0,"Wednesday, February 27, 2019", Georgetown, DePaul,49,34,82,73
0,"Wednesday, February 27, 2019", Radford, High Point,21,33,72,54
0,"Wednesday, February 27, 2019", La Salle, Davidson,38,29,79,69
0,"Wednesday, February 27, 2019", Boston University, Lafayette,38,40,84,82
0,"Wednesday, February 27, 2019", UMass Lowell, Maine,31,31,70,61
0,"Wednesday, February 27, 2019", Tennessee, Mississippi,39,34,73,71
0,"Wednesday, February 27, 2019", Navy, Bucknell,35,21,64,53
0,"Wednesday, February 27, 2019", Clemson, Pittsburgh,16,38,62,48
0,"Wednesday, February 27, 2019", UCF, South Florida,33,36,75,63
0,"Wednesday, February 27, 2019", Stony Brook, UMBC,40,29,78,63
0,"Wednesday, February 27, 2019", Texas Tech, Oklahoma St.,37,27,84,80
0,"Wednesday, February 27, 2019", Campbell, USC Upstate,27,41,85,73
0,"Wednesday, February 27, 2019", Virginia, Georgia Tech,41,22,81,51
0,"Wednesday, February 27, 2019", Charleston Southern, UNC Asheville,36,21,77,48
0,"Wednesday, February 27, 2019", Northwestern St., Incarnate Word,28,35,68,60
0,"Wednesday, February 27, 2019", Bradley, Valparaiso,31,22,67,42
0,"Wednesday, February 27, 2019", Central Arkansas, Stephen F. Austin,49,29,92,74
0,"Wednesday, February 27, 2019", Drake, Indiana St.,36,32,80,68
0,"Wednesday, February 27, 2019", Lamar, Houston Baptist,58,41,110,75
0,"Wednesday, February 27, 2019", Purdue, Illinois,32,33,73,56
0,"Wednesday, February 27, 2019", Baylor, Texas,29,40,84,83
0,"Wednesday, February 27, 2019", Boston College, Louisville,22,23,66,59
0,"Wednesday, February 27, 2019", Saint Joseph's, Fordham,34,23,66,52
0,"Wednesday, February 27, 2019", Auburn, Georgia,40,50,78,75
0,"Wednesday, February 27, 2019", Cincinnati, SMU,28,22,52,49
0,"Wednesday, February 27, 2019", Fresno St., Wyoming,38,29,71,60
0,"Wednesday, February 27, 2019", Nevada, UNLV,46,28,89,73
0,"Thursday, February 28, 2019", Sacred Heart, Robert Morris,45,22,87,63
0,"Thursday, February 28, 2019", Xavier, St. John's,30,38,84,73
0,"Thursday, February 28, 2019", Wofford, Chattanooga,31,41,80,54
0,"Thursday, February 28, 2019", Northeastern, Delaware,33,38,75,64
0,"Thursday, February 28, 2019", Hofstra, Drexel,33,39,80,77
0,"Thursday, February 28, 2019", Eastern Kentucky, Austin Peay,45,41,82,80
0,"Thursday, February 28, 2019", Georgia Southern, Little Rock,45,34,81,66
0,"Thursday, February 28, 2019", LIU Brooklyn, Central Connecticut,49,23,84,55
0,"Thursday, February 28, 2019", Michigan, Nebraska,43,21,82,53
0,"Thursday, February 28, 2019", Fairleigh Dickinson, Mount St. Mary's,34,20,65,59
0,"Thursday, February 28, 2019", Oakland, Illinois Chicago,39,36,86,72
0,"Thursday, February 28, 2019", St. Francis NY, Bryant,28,27,74,66
0,"Thursday, February 28, 2019", William & Mary, Towson,22,25,67,65
0,"Thursday, February 28, 2019", New Mexico St., UMKC,21,39,75,55
0,"Thursday, February 28, 2019", St. Francis PA, Wagner,39,43,83,72
0,"Thursday, February 28, 2019", Wichita St., Connecticut,22,27,65,63
0,"Thursday, February 28, 2019", North Dakota, Purdue Fort Wayne,48,42,88,82
0,"Thursday, February 28, 2019", Furman, Samford,35,50,90,81
0,"Thursday, February 28, 2019", Murray St., Morehead St.,14,40,71,52
0,"Thursday, February 28, 2019", Detroit, IUPUI,43,36,87,85
0,"Thursday, February 28, 2019", Green Bay, Wright St.,42,37,70,67
0,"Thursday, February 28, 2019", Louisiana, Coastal Carolina,39,24,83,70
0,"Thursday, February 28, 2019", Louisiana Monroe, Appalachian St.,37,33,81,75
0,"Thursday, February 28, 2019", Northern Kentucky, Milwaukee,34,28,65,55
0,"Thursday, February 28, 2019", UT Rio Grande Valley, Chicago St.,46,35,82,77
0,"Thursday, February 28, 2019", SIU Edwardsville, Tennessee Tech,30,30,76,68
0,"Thursday, February 28, 2019", Southeast Missouri St., Tennessee St.,46,34,89,74
0,"Thursday, February 28, 2019", Belmont, Tennessee Martin,23,59,112,67
0,"Thursday, February 28, 2019", Denver, Western Illinois,34,20,74,46
0,"Thursday, February 28, 2019", Jacksonville St., Eastern Illinois,29,30,89,84
0,"Thursday, February 28, 2019", Northern Colorado, Weber St.,40,29,85,61
0,"Thursday, February 28, 2019", Minnesota, Northwestern,20,32,62,50
0,"Thursday, February 28, 2019", South Dakota, North Dakota St.,29,33,75,65
0,"Thursday, February 28, 2019", Stanford, Washington St.,52,15,98,50
0,"Thursday, February 28, 2019", Tulsa, Tulane,34,35,72,64
0,"Thursday, February 28, 2019", UCLA, USC,41,38,93,88
0,"Thursday, February 28, 2019", Sacramento St., Eastern Washington,27,27,59,56
0,"Thursday, February 28, 2019", Cal St. Fullerton, Cal Poly,32,35,86,75
0,"Thursday, February 28, 2019", San Diego, San Francisco,36,41,91,90
0,"Thursday, February 28, 2019", Long Beach St., UC Santa Barbara,25,34,69,64
0,"Thursday, February 28, 2019", California, Washington,45,44,76,73
0,"Thursday, February 28, 2019", Oregon, Arizona St.,34,26,79,51
0,"Thursday, February 28, 2019", Gonzaga, Pacific,20,39,86,66
0,"Thursday, February 28, 2019", Georgia St., Arkansas St.,37,29,76,60
0,"Thursday, February 28, 2019", Saint Mary's, Portland,34,17,65,48
0,"Thursday, February 28, 2019", UNC Greensboro, The Citadel,50,49,100,96
0,"Thursday, February 28, 2019", UC Irvine, UC Davis,25,31,64,48
0,"Friday, March 1, 2019", Columbia, Brown,39,37,80,77
0,"Friday, March 1, 2019", Canisius, Siena,28,32,68,62
0,"Friday, March 1, 2019", Princeton, Dartmouth,26,19,77,76
0,"Friday, March 1, 2019", Rhode Island, Dayton,31,38,72,70
0,"Friday, March 1, 2019", Fairfield, Marist,32,20,59,44
0,"Friday, March 1, 2019", Harvard, Penn,22,26,59,53
0,"Friday, March 1, 2019", Kennesaw St., Stetson,45,47,83,82
0,"Friday, March 1, 2019", Liberty, NJIT,22,24,57,51
0,"Friday, March 1, 2019", Quinnipiac, Saint Peter's,30,38,77,60
0,"Friday, March 1, 2019", Yale, Cornell,61,32,88,65
0,"Monday, February 18, 2019", Savannah St., Bethune Cookman,37,33,79,70
0,"Friday, March 1, 2019", Iona, Rider,35,41,86,79
0,"Saturday, March 2, 2019", Binghamton, Maine,29,33,83,60
0,"Saturday, March 2, 2019", LSU, Alabama,28,29,74,69
0,"Saturday, March 2, 2019", Bucknell, Army,31,37,62,61
0,"Saturday, March 2, 2019", Florida St., N.C. State,35,30,78,73
0,"Saturday, March 2, 2019", Indiana, Michigan St.,28,35,63,62
0,"Saturday, March 2, 2019", Kansas, Oklahoma St.,37,32,72,67
0,"Saturday, March 2, 2019", Syracuse, Wake Forest,30,38,79,54
0,"Saturday, March 2, 2019", Arkansas, Mississippi,34,35,74,73
0,"Saturday, March 2, 2019", Fairleigh Dickinson, Central Connecticut,29,34,70,58
0,"Saturday, March 2, 2019", Davidson, Fordham,34,24,77,52
0,"Saturday, March 2, 2019", Northern Kentucky, Green Bay,41,41,86,82
0,"Saturday, March 2, 2019", VMI, The Citadel,34,46,81,78
0,"Saturday, March 2, 2019", Wisconsin, Penn St.,26,33,61,57
0,"Saturday, March 2, 2019", American, Holy Cross,31,45,86,66
0,"Saturday, March 2, 2019", Furman, Chattanooga,25,30,71,50
0,"Saturday, March 2, 2019", Duquesne, Massachusetts,32,34,80,73
0,"Saturday, March 2, 2019", Colgate, Lafayette,31,26,76,70
0,"Saturday, March 2, 2019", Oklahoma, West Virginia,42,28,92,80
0,"Saturday, March 2, 2019", Purdue, Ohio St.,48,20,86,51
0,"Saturday, March 2, 2019", Tennessee, Kentucky,37,24,71,52
0,"Saturday, March 2, 2019", Elon, Towson,25,38,86,66
0,"Saturday, March 2, 2019", Evansville, Valparaiso,28,27,65,63
0,"Saturday, March 2, 2019", Villanova, Butler,33,30,75,54
0,"Saturday, March 2, 2019", Virginia, Pittsburgh,39,19,73,49
0,"Saturday, March 2, 2019", Nebraska Omaha, Denver,35,42,86,76
0,"Saturday, March 2, 2019", Gardner Webb, Longwood,33,21,66,47
0,"Saturday, March 2, 2019", Coastal Carolina, Louisiana Monroe,41,45,97,91
0,"Saturday, March 2, 2019", Eastern Michigan, Northern Illinois,36,38,75,69
0,"Saturday, March 2, 2019", Saint Louis, George Mason,40,24,81,71
0,"Saturday, March 2, 2019", UT Arlington, Troy,34,48,79,66
0,"Saturday, March 2, 2019", New Mexico St., Chicago St.,15,43,92,58
0,"Saturday, March 2, 2019", Missouri, South Carolina,29,25,78,63
0,"Saturday, March 2, 2019", Sacred Heart, St. Francis PA,46,31,94,84
0,"Friday, March 1, 2019", Bowling Green, Kent St.,34,27,77,72
0,"Saturday, March 2, 2019", Charleston, UNC Wilmington,39,30,70,61
0,"Saturday, March 2, 2019", Hofstra, Delaware,31,44,92,70
0,"Saturday, March 2, 2019", Morgan St., Delaware St.,34,33,76,58
0,"Saturday, March 2, 2019", Illinois Chicago, Detroit,42,39,80,71
0,"Saturday, March 2, 2019", Northeastern, Drexel,33,37,90,66
0,"Saturday, March 2, 2019", Duke, Miami FL,47,19,87,57
0,"Saturday, March 2, 2019", East Tennessee St., Western Carolina,34,31,81,74
0,"Saturday, March 2, 2019", St. Bonaventure, George Washington,33,27,64,58
0,"Saturday, March 2, 2019", William & Mary, James Madison,26,29,70,66
0,"Saturday, March 2, 2019", North Carolina A&T, Florida A&M,30,20,63,42
0,"Saturday, March 2, 2019", Charleston Southern, Presbyterian,39,38,72,65
0,"Saturday, March 2, 2019", VCU, Richmond,24,34,69,66
0,"Saturday, March 2, 2019", Loyola Marymount, San Francisco,25,31,74,69
0,"Saturday, March 2, 2019", Mount St. Mary's, St. Francis NY,39,23,73,71
0,"Saturday, March 2, 2019", Hampton, USC Upstate,34,48,92,71
0,"Saturday, March 2, 2019", Robert Morris, Wagner,28,20,69,60
0,"Saturday, March 2, 2019", Tennessee Tech, Eastern Illinois,20,26,63,57
0,"Saturday, March 2, 2019", Toledo, Central Michigan,24,36,80,68
0,"Saturday, March 2, 2019", LIU Brooklyn, Bryant,34,32,81,65
0,"Saturday, March 2, 2019", South Dakota, North Dakota,33,31,78,63
0,"Saturday, March 2, 2019", Tennessee Martin, Tennessee St.,41,30,91,86
0,"Saturday, March 2, 2019", Georgia Southern, Arkansas St.,43,35,81,70
0,"Saturday, March 2, 2019", Hartford, Albany,29,45,82,80
0,"Saturday, March 2, 2019", North Dakota St., Purdue Fort Wayne,33,44,69,66
0,"Saturday, March 2, 2019", Saint Joseph's, La Salle,33,26,72,62
0,"Saturday, March 2, 2019", Southeastern Louisiana, Northwestern St.,34,29,69,55
0,"Saturday, March 2, 2019", Eastern Washington, Portland St.,35,36,68,66
0,"Saturday, March 2, 2019", South Dakota St., Western Illinois,49,33,86,66
0,"Saturday, March 2, 2019", Brown, Cornell,33,28,75,51
0,"Saturday, March 2, 2019", Colorado, Utah,35,26,71,63
0,"Saturday, March 2, 2019", Jacksonville St., SIU Edwardsville,20,50,97,72
