,Date,Home Team,Away Team,Home 1H Points,Away 1H Points,Home Full Points,Away Full Points
0,"Friday, November 17, 2023", Florida, Florida St.,52,22,89,68
0,"Friday, November 17, 2023", James Madison, Radford,35,39,76,73
0,"Friday, November 17, 2023", Miami OH, Coppin St.,40,20,76,48
0,"Friday, November 17, 2023", Long Beach St., Michigan,50,48,94,86
0,"Friday, November 17, 2023", N.C. State, Charleston Southern,42,23,87,53
0,"Friday, November 17, 2023", North Florida, Northwestern St.,36,32,80,74
0,"Friday, November 17, 2023", Pittsburgh, Jacksonville,52,22,107,56
0,"Friday, November 17, 2023", Elon, IUPUI,36,36,86,72
0,"Friday, November 17, 2023", Illinois, Valparaiso,38,45,87,64
0,"Friday, November 17, 2023", Iowa, Arkansas St.,49,39,88,74
0,"Friday, November 17, 2023", Memphis, Alabama St.,47,36,92,75
0,"Friday, November 17, 2023", North Carolina, UC Riverside,37,26,77,52
0,"Friday, November 17, 2023", Texas A&M, Oral Roberts,38,31,74,66
0,"Friday, November 17, 2023", Western Illinois, Southern,35,32,88,80
0,"Friday, November 17, 2023", Villanova, Maryland,39,15,57,40
0,"Friday, November 17, 2023", Colorado St., UMKC,38,27,84,61
0,"Friday, November 17, 2023", Mississippi, Sam Houston St.,31,33,70,67
0,"Friday, November 17, 2023", Oregon, Tennessee St.,48,40,92,67
0,"Friday, November 17, 2023", Stanford, Eastern Washington,47,35,95,70
0,"Friday, November 17, 2023", UTEP, Austin Peay,38,27,71,63
0,"Friday, November 17, 2023", Cal Poly, St. Thomas,31,22,61,60
0,"Friday, November 17, 2023", San Diego St., Saint Mary's,33,34,79,54
0,"Friday, November 17, 2023", Portland St., Cal Baptist,34,29,66,63
0,"Friday, November 17, 2023", UNLV, Pepperdine,30,40,82,68
0,"Friday, November 17, 2023", San Diego, Le Moyne,43,34,80,71
0,"Friday, November 17, 2023", Arizona, Belmont,56,35,100,68
0,"Friday, November 17, 2023", Alabama, Mercer,56,29,98,67
0,"Friday, November 17, 2023", Bellarmine, Bowling Green,21,29,85,67
0,"Friday, November 17, 2023", Duquesne, Rider,37,22,77,58
0,"Friday, November 17, 2023", Harvard, Massachusetts,37,28,78,75
0,"Friday, November 17, 2023", SIU Edwardsville, Nicholls St.,23,27,60,51
0,"Friday, November 17, 2023", Oklahoma, UT Rio Grande Valley,47,33,90,66
0,"Friday, November 17, 2023", Penn St., Morehead St.,37,26,74,51
0,"Friday, November 17, 2023", Purdue Fort Wayne, Northern Arizona,35,33,77,67
0,"Friday, November 17, 2023", Samford, South Carolina St.,48,32,89,72
0,"Friday, November 17, 2023", Grand Canyon, San Francisco,33,36,76,72
0,"Friday, November 17, 2023", Texas St., UTSA,27,25,72,62
0,"Friday, November 17, 2023", Vanderbilt, Central Arkansas,41,33,75,71
0,"Friday, November 17, 2023", Winthrop, Holy Cross,42,22,89,51
0,"Friday, November 17, 2023", Wisconsin, Robert Morris,37,35,78,68
0,"Saturday, November 18, 2023", Georgetown, Mount St. Mary's,43,31,83,72
0,"Saturday, November 18, 2023", Sacred Heart, Loyola MD,22,37,66,51
0,"Saturday, November 18, 2023", Seton Hall, Wagner,32,22,72,51
0,"Saturday, November 18, 2023", Eastern Michigan, Cleveland St.,29,32,69,62
0,"Saturday, November 18, 2023", George Washington, New Hampshire,35,30,79,67
0,"Saturday, November 18, 2023", Boston College, Harvard,33,35,73,64
0,"Saturday, November 18, 2023", Minnesota, USC Upstate,31,29,67,53
0,"Saturday, November 18, 2023", VCU, Seattle,27,28,60,56
0,"Saturday, November 18, 2023", Longwood, North Carolina Central,30,18,73,66
0,"Saturday, November 18, 2023", Binghamton, Marist,38,24,82,59
0,"Saturday, November 18, 2023", Weber St., Yale,29,33,75,65
0,"Saturday, November 18, 2023", Loyola Chicago, New Orleans,41,31,73,70
0,"Saturday, November 18, 2023", Maryland Eastern Shore, Penn,32,31,83,80
0,"Saturday, November 18, 2023", Lipscomb, Alabama A&M,51,28,106,81
0,"Saturday, November 18, 2023", North Florida, Maine,38,28,67,58
0,"Saturday, November 18, 2023", Pacific, Lamar,31,39,77,76
0,"Saturday, November 18, 2023", Winthrop, IUPUI,37,27,74,61
0,"Saturday, November 18, 2023", Portland St., Cal Poly,22,35,73,57
0,"Saturday, November 18, 2023", Queens, Fairfield,21,33,69,63
0,"Sunday, November 19, 2023", Yale, Gardner Webb,23,36,71,70
0,"Saturday, November 18, 2023", UC San Diego, Navy,31,25,73,55
0,"Saturday, November 18, 2023", Creighton, Texas Southern,47,27,82,50
0,"Saturday, November 18, 2023", BYU, Morgan St.,42,29,93,50
0,"Saturday, November 18, 2023", Eastern Illinois, Coppin St.,23,21,48,46
0,"Saturday, November 18, 2023", Evansville, Ball St.,30,27,74,50
0,"Saturday, November 18, 2023", Bryant, Florida Atlantic,29,26,61,52
0,"Saturday, November 18, 2023", Elon, Holy Cross,35,44,83,69
0,"Sunday, November 12, 2023", UAB, Maryland,24,30,66,63
0,"Saturday, November 18, 2023", New Mexico St., Northern Colorado,28,40,76,71
0,"Saturday, November 18, 2023", Northwestern, Rhode Island,33,26,72,61
0,"Saturday, November 18, 2023", Presbyterian, Northwestern St.,31,35,78,75
0,"Saturday, November 18, 2023", Rutgers, Howard,39,31,85,63
0,"Saturday, November 18, 2023", Santa Clara, Southeastern Louisiana,26,30,65,63
0,"Saturday, November 18, 2023", Columbia, Temple,37,44,78,73
0,"Sunday, November 19, 2023", Drake, Oakland,37,36,85,77
0,"Sunday, November 19, 2023", Holy Cross, IUPUI,28,36,74,61
0,"Sunday, November 19, 2023", Manhattan, Central Connecticut,35,26,67,63
0,"Saturday, November 18, 2023", Colgate, Gardner Webb,26,20,59,52
0,"Sunday, November 19, 2023", South Alabama, SIU Edwardsville,38,35,86,74
0,"Sunday, November 19, 2023", UMBC, Loyola MD,35,37,94,79
0,"Sunday, November 19, 2023", Drexel, Queens,26,31,62,52
0,"Sunday, November 19, 2023", Georgia St., Little Rock,40,40,88,77
0,"Sunday, November 19, 2023", Quinnipiac, Albany,40,47,85,82
0,"Sunday, November 19, 2023", Colgate, Weber St.,20,28,57,55
0,"Sunday, November 19, 2023", Cornell, Cal St. Fullerton,43,31,88,70
0,"Sunday, November 19, 2023", Texas, Louisville,38,41,81,80
0,"Sunday, November 19, 2023", Air Force, Nebraska Omaha,30,24,58,56
0,"Sunday, November 19, 2023", Georgetown, American,35,34,88,83
0,"Sunday, November 19, 2023", Utah St., Marshall,39,26,83,60
0,"Sunday, November 19, 2023", Virginia Tech, Wofford,43,33,98,76
0,"Sunday, November 19, 2023", Charlotte, George Mason,25,22,54,49
0,"Sunday, November 19, 2023", St. Thomas, Portland St.,34,41,76,70
0,"Sunday, November 19, 2023", Arizona, UT Arlington,43,37,101,56
0,"Sunday, November 19, 2023", Michigan St., Alcorn St.,44,16,81,49
0,"Sunday, November 19, 2023", Akron, FIU,35,28,77,71
0,"Sunday, November 19, 2023", Cal Baptist, Cal Poly,26,26,67,58
0,"Sunday, November 19, 2023", Illinois, Southern,45,27,88,60
0,"Sunday, November 19, 2023", USC, Brown,35,32,81,70
0,"Sunday, November 19, 2023", Iowa St., Grambling St.,48,14,92,37
0,"Sunday, November 19, 2023", Kennesaw St., Georgia Southern,50,48,96,92
0,"Sunday, November 19, 2023", Jackson St., Missouri,37,34,73,72
0,"Sunday, November 19, 2023", Ohio St., Western Michigan,41,21,73,56
0,"Sunday, November 19, 2023", South Florida, Northern Iowa,32,22,74,65
0,"Monday, November 20, 2023", High Point, Iona,41,32,82,68
0,"Monday, November 20, 2023", Central Michigan, Siena,30,19,70,56
0,"Monday, November 20, 2023", UNC Wilmington, Murray St.,37,35,83,81
0,"Monday, November 20, 2023", Stetson, Milwaukee,30,43,85,67
0,"Monday, November 20, 2023", Tennessee, Syracuse,25,30,73,56
0,"Monday, November 20, 2023", Cal St. Bakersfield, Sacramento St.,38,30,75,71
0,"Monday, November 20, 2023", Purdue, Gonzaga,35,30,73,63
0,"Monday, November 20, 2023", Wright St., Louisiana,45,34,91,85
0,"Monday, November 20, 2023", Florida St., UNLV,35,42,83,75
0,"Monday, November 20, 2023", Wisconsin, Virginia,18,28,65,41
0,"Monday, November 20, 2023", Morehead St., Bellarmine,20,22,64,51
0,"Monday, November 20, 2023", Bryant, Howard,36,24,67,61
0,"Monday, November 20, 2023", Kentucky, Saint Joseph's,41,38,96,88
0,"Monday, November 20, 2023", NJIT, Delaware St.,46,30,81,72
0,"Monday, November 20, 2023", Hofstra, Buffalo,26,59,102,68
0,"Monday, November 20, 2023", Southeast Missouri St., Central Arkansas,27,27,70,68
0,"Monday, November 20, 2023", UTSA, Houston Christian,46,47,89,87
0,"Monday, November 20, 2023", Oklahoma St., New Orleans,43,37,96,68
0,"Monday, November 20, 2023", Texas A&M Commerce, Stonehill,44,45,97,86
0,"Monday, November 20, 2023", Tulsa, South Carolina St.,44,20,90,70
0,"Monday, November 20, 2023", SMU, West Virginia,25,36,70,58
0,"Monday, November 20, 2023", Green Bay, Montana St.,24,23,54,53
0,"Monday, November 20, 2023", San Diego, Navy,30,31,67,59
0,"Monday, November 20, 2023", Bradley, Tulane,36,40,80,77
0,"Monday, November 20, 2023", North Dakota, Pacific,35,35,73,71
0,"Monday, November 20, 2023", Marquette, UCLA,30,35,71,69
0,"Monday, November 20, 2023", Bucknell, Southern Indiana,26,33,67,56
0,"Monday, November 20, 2023", North Carolina Central, Campbell,34,38,78,75
0,"Monday, November 20, 2023", Oregon, Florida A&M,27,28,67,54
0,"Monday, November 20, 2023", Kennesaw St., Northeastern,42,43,79,77
0,"Monday, November 20, 2023", Santa Clara, Mississippi Valley St.,44,26,81,39
0,"Monday, November 20, 2023", Stony Brook, Rider,34,25,55,48
0,"Tuesday, November 21, 2023", New Mexico, Toledo,42,32,92,84
0,"Tuesday, November 21, 2023", Sacred Heart, Binghamton,48,31,89,75
0,"Tuesday, November 21, 2023", Radford, Morgan St.,37,29,82,72
0,"Tuesday, November 21, 2023", Appalachian St., UNC Wilmington,33,34,86,56
0,"Tuesday, November 21, 2023", Louisiana Tech, Southern Utah,35,25,67,53
0,"Tuesday, November 21, 2023", The Citadel, North Carolina Central,35,37,67,61
0,"Tuesday, November 21, 2023", East Carolina, Kennesaw St.,43,47,85,84
0,"Tuesday, November 21, 2023", James Madison, Southern Illinois,39,40,82,76
0,"Tuesday, November 21, 2023", Indiana St., Rice,55,34,103,88
0,"Tuesday, November 21, 2023", Fresno St., New Mexico St.,32,28,81,76
0,"Tuesday, November 21, 2023", Eastern Michigan, Detroit Mercy,28,36,76,72
0,"Tuesday, November 21, 2023", Duke, La Salle,39,29,95,66
0,"Tuesday, November 21, 2023", Maryland, UMBC,57,24,92,68
0,"Tuesday, November 21, 2023", New Hampshire, Marist,39,31,74,71
0,"Tuesday, November 21, 2023", Oral Roberts, Texas Southern,26,37,65,63
0,"Tuesday, November 21, 2023", TCU, Alcorn St.,41,33,93,74
0,"Tuesday, November 21, 2023", Valparaiso, Western Illinois,34,27,73,66
0,"Tuesday, November 21, 2023", Minnesota, Arkansas Pine Bluff,51,36,86,67
0,"Tuesday, November 21, 2023", UC Irvine, Pepperdine,34,30,76,60
0,"Tuesday, November 21, 2023", Le Moyne, Cal St. Northridge,29,37,80,70
0,"Tuesday, November 21, 2023", Albany, Army,28,25,62,59
0,"Tuesday, November 21, 2023", Ball St., USC Upstate,32,25,75,58
0,"Tuesday, November 21, 2023", Idaho St., Campbell,25,41,69,55
0,"Tuesday, November 21, 2023", UC Riverside, Green Bay,33,38,74,68
0,"Tuesday, November 21, 2023", McNeese St., Texas St.,26,20,59,48
0,"Tuesday, November 21, 2023", Monmouth, Lehigh,43,42,88,79
0,"Wednesday, November 22, 2023", UC Irvine, Toledo,32,39,77,71
0,"Wednesday, November 22, 2023", Appalachian St., Murray St.,28,33,67,57
0,"Wednesday, November 22, 2023", North Carolina, Northern Iowa,41,35,91,69
0,"Wednesday, November 22, 2023", Colorado St., Boston College,47,38,86,74
0,"Wednesday, November 22, 2023", Villanova, Texas Tech,33,41,85,69
0,"Wednesday, November 22, 2023", Louisiana Tech, McNeese St.,35,29,71,62
0,"Wednesday, November 22, 2023", Creighton, Loyola Chicago,37,45,88,65
0,"Wednesday, November 22, 2023", Memphis, Michigan,37,25,71,67
0,"Wednesday, November 22, 2023", Princeton, Old Dominion,30,37,76,56
0,"Wednesday, November 22, 2023", American, Mount St. Mary's,33,39,68,65
0,"Wednesday, November 22, 2023", Northern Kentucky, Texas A&M Corpus Chris,41,30,88,73
0,"Wednesday, November 22, 2023", Cincinnati, Georgia Tech,40,32,89,54
0,"Wednesday, November 22, 2023", Cleveland St., East Tennessee St.,31,34,72,70
0,"Wednesday, November 22, 2023", Queens, Fairleigh Dickinson,56,43,97,84
0,"Wednesday, November 22, 2023", St. Bonaventure, Bucknell,32,26,67,61
0,"Wednesday, November 22, 2023", Kansas St., Central Arkansas,49,22,100,56
0,"Wednesday, November 22, 2023", Montana St., UC Riverside,28,29,69,68
0,"Wednesday, November 22, 2023", San Francisco, Purdue Fort Wayne,28,22,76,60
0,"Wednesday, November 22, 2023", New Mexico, Rice,33,46,90,56
0,"Wednesday, November 22, 2023", Georgia St., Little Rock,45,37,93,90
0,"Wednesday, November 22, 2023", Missouri, South Carolina St.,35,37,82,59
0,"Wednesday, November 22, 2023", Tennessee Tech, Presbyterian,40,28,79,75
0,"Wednesday, November 22, 2023", Sam Houston St., Grambling St.,44,26,86,68
0,"Wednesday, November 22, 2023", Samford, Alabama St.,41,27,99,67
0,"Wednesday, November 22, 2023", Seattle, Idaho,54,24,92,55
0,"Wednesday, November 22, 2023", South Dakota St., Southern Miss,22,34,65,54
0,"Wednesday, November 22, 2023", Southern Utah, Texas St.,25,28,74,67
0,"Thursday, November 23, 2023", BYU, Arizona St.,17,32,77,49
0,"Thursday, November 23, 2023", Texas A&M, Penn St.,39,32,89,77
0,"Thursday, November 23, 2023", Florida Atlantic, Butler,42,46,91,86
0,"Thursday, November 23, 2023", Oklahoma, Iowa,24,36,79,67
0,"Thursday, November 23, 2023", Arizona, Michigan St.,40,30,74,68
0,"Thursday, November 23, 2023", Virginia Tech, Boise St.,44,41,82,75
0,"Thursday, November 23, 2023", Iowa St., VCU,33,24,68,64
0,"Friday, November 24, 2023", Xavier, Bryant,49,25,100,75
0,"Friday, November 24, 2023", Lipscomb, UNC Asheville,42,30,86,75
0,"Friday, November 24, 2023", Delaware, Brown,30,31,67,59
0,"Friday, November 24, 2023", Evansville, Chattanooga,40,36,85,77
0,"Friday, November 24, 2023", Connecticut, Manhattan,49,32,90,60
0,"Friday, November 24, 2023", Mississippi St., Nicholls St.,36,24,74,61
0,"Friday, November 24, 2023", Western Michigan, Southeastern Louisiana,34,24,68,67
0,"Friday, November 24, 2023", Longwood, Delaware St.,35,32,84,82
0,"Friday, November 24, 2023", Jacksonville, Robert Morris,31,29,74,65
0,"Friday, November 24, 2023", Washington St., Utah Tech,45,27,93,53
0,"Friday, November 24, 2023", Illinois Chicago, Middle Tennessee,34,21,70,40
0,"Friday, November 24, 2023", Penn, Lafayette,35,32,74,72
0,"Friday, November 24, 2023", Georgia, Winthrop,36,29,78,69
0,"Friday, November 24, 2023", Duke, Southern Indiana,31,35,80,62
0,"Friday, November 24, 2023", New Hampshire, Fairfield,35,37,83,80
0,"Friday, November 24, 2023", George Washington, Ohio,44,34,99,94
0,"Friday, November 24, 2023", Kentucky, Marshall,69,41,118,82
0,"Friday, November 24, 2023", Ohio St., Alabama,38,33,92,81
0,"Friday, November 24, 2023", Western Kentucky, Bowling Green,30,37,72,65
0,"Friday, November 24, 2023", New Mexico, Pepperdine,52,28,90,71
0,"Friday, November 24, 2023", Clemson, Alcorn St.,48,37,90,69
0,"Friday, November 24, 2023", LSU, North Florida,36,18,75,63
0,"Friday, November 24, 2023", Oklahoma St., Houston Christian,52,37,92,65
0,"Friday, November 24, 2023", Illinois, Western Illinois,40,23,84,52
0,"Friday, November 24, 2023", Santa Clara, Oregon,39,34,88,82
0,"Friday, November 24, 2023", Cal St. Northridge, Mississippi Valley St.,41,24,84,48
0,"Friday, November 24, 2023", Ball St., Arkansas Pine Bluff,40,46,92,74
0,"Friday, November 24, 2023", Dayton, Youngstown St.,37,35,77,69
0,"Friday, November 24, 2023", East Tennessee St., Alabama A&M,38,36,82,71
0,"Friday, November 24, 2023", Houston, Montana,41,14,79,44
0,"Friday, November 24, 2023", LIU, Texas A&M Corpus Chris,43,34,83,68
0,"Friday, November 24, 2023", Alabama St., North Carolina A&T,45,49,88,73
0,"Friday, November 24, 2023", Saint Mary's, Davidson,44,20,89,55
0,"Friday, November 24, 2023", Samford, Merrimack,33,30,79,71
0,"Friday, November 24, 2023", San Diego, Arkansas St.,27,28,71,57
0,"Friday, November 24, 2023", Troy, Grambling St.,36,34,80,67
0,"Friday, November 24, 2023", Jacksonville St., UTSA,26,31,77,62
0,"Friday, November 24, 2023", Wake Forest, Charleston Southern,28,32,71,56
0,"Saturday, November 25, 2023", Georgetown, Jackson St.,39,40,88,81
0,"Saturday, November 25, 2023", Columbia, Maine,34,30,75,56
0,"Saturday, November 25, 2023", Wagner, NJIT,31,29,64,51
0,"Saturday, November 25, 2023", George Mason, East Carolina,39,31,81,59
0,"Saturday, November 25, 2023", Missouri St., South Carolina St.,44,32,92,74
0,"Saturday, November 25, 2023", Monmouth, Lafayette,32,17,63,53
0,"Saturday, November 25, 2023", Princeton, Northeastern,35,30,80,66
0,"Saturday, November 25, 2023", SIU Edwardsville, Detroit Mercy,38,26,81,67
0,"Saturday, November 25, 2023", William & Mary, UMBC,41,42,96,81
0,"Saturday, November 25, 2023", Southern Miss, Milwaukee,26,41,90,84
0,"Saturday, November 25, 2023", Green Bay, St. Thomas,29,19,64,51
0,"Saturday, November 25, 2023", Longwood, Lamar,45,30,83,72
0,"Saturday, November 25, 2023", North Dakota, New Orleans,27,34,71,69
0,"Saturday, November 25, 2023", Texas St., UT Arlington,27,32,73,66
0,"Saturday, November 25, 2023", Marist, Bucknell,39,27,73,49
0,"Saturday, November 25, 2023", UNC Wilmington, Florida Gulf Coast,25,37,71,55
0,"Saturday, November 25, 2023", Belmont, Penn,27,37,84,79
0,"Saturday, November 25, 2023", UNC Asheville, Wofford,40,29,85,82
0,"Saturday, November 25, 2023", Eastern Michigan, Central Arkansas,36,36,74,71
0,"Saturday, November 25, 2023", Bowling Green, Lipscomb,45,23,82,61
0,"Saturday, November 25, 2023", Charlotte, Georgia St.,26,37,65,57
0,"Saturday, November 25, 2023", Cleveland St., Alabama A&M,43,26,86,59
0,"Saturday, November 25, 2023", Loyola Marymount, UTEP,37,24,67,47
0,"Saturday, November 25, 2023", Maryland, South Alabama,29,26,68,55
0,"Saturday, November 25, 2023", St. John's, Holy Cross,44,28,91,45
0,"Saturday, November 25, 2023", Bradley, Vermont,35,29,79,70
0,"Saturday, November 25, 2023", Northern Illinois, DePaul,31,43,89,79
0,"Saturday, November 25, 2023", Delaware St., Bethune Cookman,28,32,72,64
0,"Saturday, November 25, 2023", Tennessee Martin, Chicago St.,35,40,94,71
0,"Saturday, November 25, 2023", Jacksonville, Fairleigh Dickinson,45,52,91,90
0,"Saturday, November 25, 2023", Little Rock, Tulsa,41,39,84,82
0,"Saturday, November 25, 2023", Alabama St., Merrimack,21,20,66,60
0,"Saturday, November 25, 2023", Missouri, Loyola MD,35,31,78,70
0,"Saturday, November 25, 2023", Richmond, Queens,48,26,90,61
0,"Saturday, November 25, 2023", Niagara, Saint Francis,24,38,69,61
0,"Saturday, November 25, 2023", Saint Louis, Dartmouth,41,30,66,65
0,"Saturday, November 25, 2023", Samford, North Carolina A&T,58,33,101,83
0,"Saturday, November 25, 2023", Evansville, Southeast Missouri St.,29,51,93,74
0,"Saturday, November 25, 2023", UAB, Furman,52,44,92,86
0,"Saturday, November 25, 2023", UTSA, Incarnate Word,33,33,90,80
0,"Saturday, November 25, 2023", Valparaiso, Southern,31,24,71,59
0,"Sunday, November 26, 2023", North Dakota, Eastern Michigan,32,34,72,70
0,"Sunday, November 26, 2023", Louisville, New Mexico St.,28,30,90,84
0,"Sunday, November 26, 2023", Appalachian St., Austin Peay,44,24,78,58
0,"Sunday, November 26, 2023", Lipscomb, Wofford,43,38,85,78
0,"Sunday, November 26, 2023", Chattanooga, Southeast Missouri St.,35,25,72,56
0,"Sunday, November 26, 2023", North Carolina Central, Coastal Carolina,21,38,70,58
0,"Sunday, November 26, 2023", Colorado, Iona,42,37,85,68
0,"Sunday, November 26, 2023", Old Dominion, Drexel,21,25,68,61
0,"Sunday, November 26, 2023", Quinnipiac, Stonehill,47,31,80,69
0,"Sunday, November 26, 2023", Longwood, Bethune Cookman,27,28,69,48
0,"Sunday, November 26, 2023", New Orleans, Central Arkansas,39,47,79,74
0,"Sunday, November 26, 2023", Long Beach St., Montana St.,34,30,75,69
0,"Sunday, November 26, 2023", Bowling Green, Canisius,38,37,77,73
0,"Sunday, November 26, 2023", Pacific, Mississippi Valley St.,34,25,68,65
0,"Sunday, November 26, 2023", Albany, Siena,23,28,86,51
0,"Sunday, November 26, 2023", West Virginia, Bellarmine,36,30,62,58
0,"Sunday, November 26, 2023", Charleston, Kent St.,41,35,84,78
0,"Sunday, November 26, 2023", San Francisco, Minnesota,37,29,76,58
0,"Sunday, November 26, 2023", Jacksonville St., Incarnate Word,38,29,67,65
0,"Sunday, November 26, 2023", La Salle, Coppin St.,34,27,81,62
0,"Sunday, November 26, 2023", Lamar, Delaware St.,40,34,84,81
0,"Sunday, November 26, 2023", Nebraska, Cal St. Fullerton,47,36,85,72
0,"Sunday, November 26, 2023", Rhode Island, Yale,32,44,76,72
0,"Sunday, November 26, 2023", Saint Joseph's, Sacred Heart,34,22,64,55
0,"Sunday, November 26, 2023", SMU, Louisiana Monroe,23,30,70,57
0,"Sunday, November 26, 2023", Air Force, South Dakota,28,33,58,57
0,"Sunday, November 26, 2023", Stetson, UCF,36,30,85,82
0,"Sunday, November 26, 2023", Western Carolina, North Alabama,45,30,81,63
0,"Monday, November 27, 2023", Oakland, Xavier,42,43,78,76
0,"Monday, November 27, 2023", Connecticut, New Hampshire,45,30,84,64
0,"Monday, November 27, 2023", Fordham, Manhattan,47,36,93,61
0,"Monday, November 27, 2023", Utah Tech, Lindenwood,31,44,73,66
0,"Monday, November 27, 2023", TCU, Houston Christian,51,29,101,64
0,"Monday, November 27, 2023", Utah, Saint Mary's,38,38,78,71
0,"Monday, November 27, 2023", San Jose St., North Dakota St.,32,27,78,65
0,"Monday, November 27, 2023", Rutgers, Saint Peter's,27,17,71,40
0,"Monday, November 27, 2023", Wisconsin, Western Illinois,35,19,71,49
0,"Tuesday, November 28, 2023", Michigan St., Georgia Southern,38,11,86,55
0,"Tuesday, November 28, 2023", Norfolk St., William & Mary,45,28,96,62
0,"Tuesday, November 28, 2023", Providence, Wagner,38,20,86,52
0,"Tuesday, November 28, 2023", South Carolina, Notre Dame,31,28,65,53
0,"Tuesday, November 28, 2023", Syracuse, LSU,33,28,80,57
0,"Tuesday, November 28, 2023", The Citadel, Charleston Southern,40,28,81,52
0,"Tuesday, November 28, 2023", Kentucky, Miami FL,42,37,95,73
0,"Tuesday, November 28, 2023", Missouri, Pittsburgh,35,38,71,64
0,"Tuesday, November 28, 2023", Kansas, Eastern Illinois,38,25,71,63
0,"Tuesday, November 28, 2023", Marquette, Southern,52,36,93,56
0,"Tuesday, November 28, 2023", Mississippi, N.C. State,35,27,72,52
0,"Tuesday, November 28, 2023", Clemson, Alabama,32,33,85,77
0,"Tuesday, November 28, 2023", Pepperdine, Idaho St.,37,26,77,62
0,"Tuesday, November 28, 2023", Portland St., Portland,28,37,75,74
0,"Tuesday, November 28, 2023", Washington, UC San Diego,34,24,83,56
0,"Tuesday, November 28, 2023", Furman, South Carolina St.,35,36,86,78
0,"Tuesday, November 28, 2023", Gonzaga, Cal St. Bakersfield,44,29,81,65
0,"Tuesday, November 28, 2023", Cincinnati, Howard,29,34,86,81
0,"Tuesday, November 28, 2023", Indiana St., Southern Illinois,38,20,77,48
0,"Tuesday, November 28, 2023", Little Rock, Ball St.,52,32,90,64
0,"Tuesday, November 28, 2023", Louisiana Monroe, Northwestern St.,28,39,74,70
0,"Tuesday, November 28, 2023", Purdue, Texas Southern,44,29,99,67
0,"Wednesday, November 29, 2023", Lipscomb, Chattanooga,41,27,82,68
0,"Wednesday, November 29, 2023", Central Connecticut, Army,18,39,79,51
0,"Wednesday, November 29, 2023", Appalachian St., East Tennessee St.,42,22,72,61
0,"Wednesday, November 29, 2023", Seton Hall, Northeastern,36,29,88,75
0,"Wednesday, November 29, 2023", Saint Joseph's, Villanova,35,43,78,65
0,"Wednesday, November 29, 2023", Youngstown St., Cleveland St.,42,24,94,69
0,"Wednesday, November 29, 2023", Coastal Carolina, USC Upstate,31,24,72,70
0,"Wednesday, November 29, 2023", Columbia, Loyola MD,33,33,69,57
0,"Wednesday, November 29, 2023", Cornell, Monmouth,48,46,91,87
0,"Wednesday, November 29, 2023", Oakland, Detroit Mercy,27,28,65,50
0,"Wednesday, November 29, 2023", High Point, Morgan St.,39,25,77,59
0,"Wednesday, November 29, 2023", James Madison, Buffalo,37,24,81,66
0,"Wednesday, November 29, 2023", Drexel, Lafayette,23,21,69,48
0,"Wednesday, November 29, 2023", Saint Francis, Lehigh,30,28,62,61
0,"Wednesday, November 29, 2023", Navy, VMI,31,20,67,47
0,"Wednesday, November 29, 2023", Northern Kentucky, Robert Morris,29,23,77,59
0,"Wednesday, November 29, 2023", Old Dominion, Radford,31,32,69,68
0,"Wednesday, November 29, 2023", Purdue Fort Wayne, Green Bay,36,32,75,71
0,"Wednesday, November 29, 2023", Queens, Gardner Webb,42,42,83,80
0,"Wednesday, November 29, 2023", Tulane, Prairie View A&M,43,38,98,77
0,"Wednesday, November 29, 2023", Vermont, Dartmouth,28,31,64,53
0,"Wednesday, November 29, 2023", Yale, Stony Brook,41,35,79,71
0,"Wednesday, November 29, 2023", North Carolina, Tennessee,61,39,100,92
0,"Wednesday, November 29, 2023", Grand Canyon, UT Rio Grande Valley,30,35,79,69
0,"Wednesday, November 29, 2023", Alabama A&M, Tennessee St.,29,37,85,83
0,"Wednesday, November 29, 2023", Louisville, Bellarmine,22,27,73,68
0,"Wednesday, November 29, 2023", Murray St., Bradley,42,32,79,72
0,"Wednesday, November 29, 2023", UT Arlington, Abilene Christian,41,34,86,71
0,"Wednesday, November 29, 2023", Utah Valley, Seattle,34,35,78,72
0,"Wednesday, November 29, 2023", Colgate, Binghamton,44,23,84,49
0,"Wednesday, November 29, 2023", Georgetown, Merrimack,34,27,69,67
0,"Wednesday, November 29, 2023", Arizona St., Sam Houston St.,38,25,78,61
0,"Wednesday, November 29, 2023", Colorado St., Colorado,41,26,88,83
0,"Wednesday, November 29, 2023", New Mexico, Louisiana Tech,35,28,74,65
0,"Wednesday, November 29, 2023", Texas A&M Corpus Chris, UTEP,28,33,67,63
0,"Wednesday, November 29, 2023", Arkansas, Duke,33,32,80,75
0,"Wednesday, November 29, 2023", Auburn, Virginia Tech,33,24,74,57
0,"Wednesday, November 29, 2023", Boston College, Vanderbilt,23,44,80,62
0,"Wednesday, November 29, 2023", Cal Poly, San Jose St.,30,38,81,77
0,"Wednesday, November 29, 2023", Loyola Marymount, Central Arkansas,36,31,90,63
0,"Wednesday, November 29, 2023", Nevada, Montana,39,18,77,66
0,"Wednesday, November 29, 2023", Cal St. Northridge, Pacific,36,35,80,69
0,"Wednesday, November 29, 2023", San Diego, Northern Colorado,29,28,74,72
0,"Wednesday, November 29, 2023", USC, Eastern Washington,52,33,106,78
0,"Wednesday, November 29, 2023", Albany, Boston University,37,28,86,72
