,Date,Home Team,Away Team,Home 1H Points,Away 1H Points,Home Full Points,Away Full Points
0,"Monday, November 7, 2022", DePaul, Loyola MD,38,25,72,66
0,"Monday, November 7, 2022", Boston College, Cornell,43,41,79,77
0,"Monday, November 7, 2022", Houston, Northern Colorado,32,13,83,36
0,"Monday, November 7, 2022", Iowa St., IUPUI,45,22,88,39
0,"Monday, November 7, 2022", Kansas, Nebraska Omaha,46,33,89,64
0,"Monday, November 7, 2022", N.C. State, Austin Peay,49,21,99,50
0,"Monday, November 7, 2022", Nebraska, Maine,40,28,79,66
0,"Monday, November 7, 2022", Northwestern, Chicago St.,37,21,85,54
0,"Monday, November 7, 2022", Sam Houston St., Oklahoma,26,19,52,51
0,"Monday, November 7, 2022", Southeast Missouri St., South Florida,30,30,64,61
0,"Monday, November 7, 2022", Syracuse, Lehigh,44,26,90,72
0,"Monday, November 7, 2022", TCU, Arkansas Pine Bluff,35,46,73,72
0,"Monday, November 7, 2022", Wake Forest, Fairfield,32,25,71,59
0,"Monday, November 7, 2022", Wichita St., Central Arkansas,41,21,79,55
0,"Monday, November 7, 2022", Colorado, UC Riverside,46,28,82,66
0,"Monday, November 7, 2022", Creighton, St. Thomas,40,35,72,60
0,"Monday, November 7, 2022", North Dakota, Incarnate Word,28,28,65,57
0,"Monday, November 7, 2022", Marquette, Radford,42,34,79,69
0,"Monday, November 7, 2022", SMU, Texas A&M Commerce,31,27,77,60
0,"Monday, November 7, 2022", Tulane, UMBC,45,32,89,67
0,"Monday, November 7, 2022", Wisconsin, South Dakota,38,28,85,59
0,"Monday, November 7, 2022", BYU, Idaho St.,27,22,60,56
0,"Monday, November 7, 2022", Grand Canyon, Montana St.,19,36,60,54
0,"Monday, November 7, 2022", Illinois, Eastern Illinois,46,31,87,57
0,"Monday, November 7, 2022", New Mexico, Southern Utah,39,33,89,81
0,"Monday, November 7, 2022", Oklahoma St., UT Arlington,27,22,77,66
0,"Monday, November 7, 2022", Texas Tech, Northwestern St.,42,23,73,49
0,"Monday, November 7, 2022", Virginia, North Carolina Central,38,30,73,61
0,"Monday, November 7, 2022", Virginia Tech, Delaware St.,56,31,95,57
0,"Monday, November 7, 2022", Florida Gulf Coast, USC,30,29,74,61
0,"Monday, November 7, 2022", Long Beach St., Cal Baptist,31,38,79,64
0,"Monday, November 7, 2022", Oregon, Florida A&M,36,25,80,45
0,"Monday, November 7, 2022", Pepperdine, Rice,46,38,106,67
0,"Monday, November 7, 2022", Saint Mary's, Oral Roberts,47,29,78,70
0,"Monday, November 7, 2022", UNLV, Southern,33,25,66,56
0,"Monday, November 7, 2022", UC Davis, California,36,41,75,65
0,"Monday, November 7, 2022", Utah, LIU,42,28,89,48
0,"Monday, November 7, 2022", Washington, Weber St.,31,23,69,52
0,"Monday, November 7, 2022", Oregon St., Tulsa,28,44,73,70
0,"Monday, November 7, 2022", Akron, South Dakota St.,35,41,81,80
0,"Monday, November 7, 2022", Dayton, Lindenwood,35,21,73,46
0,"Monday, November 7, 2022", FIU, Houston Christian,32,41,77,66
0,"Monday, November 7, 2022", Florida, Stony Brook,38,22,81,45
0,"Monday, November 7, 2022", Siena, Holy Cross,26,37,75,68
0,"Monday, November 7, 2022", Evansville, Miami OH,32,36,78,74
0,"Monday, November 7, 2022", Kent St., Northern Kentucky,29,35,79,57
0,"Monday, November 7, 2022", Old Dominion, Maryland Eastern Shore,40,33,84,65
0,"Monday, November 7, 2022", Tennessee, Tennessee Tech,27,16,75,43
0,"Monday, November 7, 2022", VCU, Manhattan,48,30,73,56
0,"Monday, November 7, 2022", Alabama, Longwood,34,26,75,54
0,"Monday, November 7, 2022", Arkansas, North Dakota St.,34,26,76,58
0,"Monday, November 7, 2022", Western Illinois, Illinois St.,40,33,71,68
0,"Monday, November 7, 2022", Loyola Chicago, Fairleigh Dickinson,41,39,88,82
0,"Monday, November 7, 2022", Minnesota, Western Michigan,35,26,61,60
0,"Monday, November 7, 2022", Mississippi, Alcorn St.,28,27,73,58
0,"Monday, November 7, 2022", Texas, UTEP,33,20,72,57
0,"Monday, November 7, 2022", UAB, Alabama St.,53,34,111,70
0,"Monday, November 7, 2022", Memphis, Vanderbilt,22,34,76,67
0,"Monday, November 7, 2022", Utah St., Utah Valley,41,28,75,58
0,"Monday, November 7, 2022", Gonzaga, North Florida,53,23,104,63
0,"Monday, November 7, 2022", Nevada, Utah Tech,44,39,84,71
0,"Monday, November 7, 2022", San Diego St., Cal St. Fullerton,32,25,80,57
0,"Monday, November 7, 2022", San Francisco, Texas Southern,50,35,90,77
0,"Monday, November 7, 2022", Seattle, UC San Diego,29,42,85,71
0,"Tuesday, November 8, 2022", Providence, Rider,30,40,66,65
0,"Tuesday, November 8, 2022", Purdue, Milwaukee,39,20,84,53
0,"Tuesday, November 8, 2022", Duquesne, Montana,45,19,91,63
0,"Tuesday, November 8, 2022", San Jose St., Georgia Southern,31,22,63,48
0,"Wednesday, November 9, 2022", James Madison, Hampton,57,19,106,58
0,"Wednesday, November 9, 2022", Davidson, Wright St.,52,36,102,97
0,"Wednesday, November 9, 2022", Youngstown St., Tennessee Martin,37,29,90,72
0,"Wednesday, November 9, 2022", Drake, IUPUI,40,17,80,48
0,"Wednesday, November 9, 2022", Seton Hall, Monmouth,36,17,79,52
0,"Wednesday, November 9, 2022", South Dakota, Lipscomb,35,42,85,77
0,"Wednesday, November 9, 2022", Bellarmine, Louisville,30,41,67,66
0,"Wednesday, November 9, 2022", South Dakota St., Boise St.,31,36,68,66
0,"Thursday, November 10, 2022", Virginia Tech, Lehigh,43,25,78,52
0,"Thursday, November 10, 2022", Appalachian St., North Carolina Central,28,33,79,74
0,"Thursday, November 10, 2022", Ohio St., Charleston Southern,46,22,82,56
0,"Thursday, November 10, 2022", UMass Lowell, Columbia,24,36,89,62
0,"Thursday, November 10, 2022", Maryland, Western Carolina,32,15,71,51
0,"Thursday, November 10, 2022", Notre Dame, Radford,40,39,79,76
0,"Thursday, November 10, 2022", Penn St., Loyola MD,40,29,90,65
0,"Sunday, November 13, 2022", Harvard, Elon,36,47,92,77
0,"Thursday, November 10, 2022", The Citadel, Presbyterian,35,35,70,58
0,"Thursday, November 10, 2022", Stephen F. Austin, Gardner Webb,45,37,86,71
0,"Thursday, November 10, 2022", Cincinnati, Cleveland St.,30,29,69,58
0,"Thursday, November 10, 2022", Illinois St., Eastern Illinois,16,28,54,49
0,"Thursday, November 10, 2022", Kansas, North Dakota St.,48,19,82,59
0,"Thursday, November 10, 2022", Nebraska, Nebraska Omaha,41,31,75,61
0,"Thursday, November 10, 2022", Texas Tech, Texas Southern,44,28,78,54
0,"Thursday, November 10, 2022", Indiana, Bethune Cookman,49,23,101,49
0,"Thursday, November 10, 2022", Arizona St., Northern Arizona,47,22,84,68
0,"Thursday, November 10, 2022", Creighton, North Dakota,53,22,96,61
0,"Thursday, November 10, 2022", UC Riverside, Loyola Marymount,52,34,81,79
0,"Thursday, November 10, 2022", Saint Mary's, Vermont,35,24,79,53
0,"Thursday, November 10, 2022", Santa Clara, Georgia Southern,42,25,78,62
0,"Thursday, November 10, 2022", Wyoming, Nicholls St.,36,28,79,68
0,"Thursday, November 10, 2022", USC, Alabama St.,48,23,96,58
0,"Thursday, November 10, 2022", North Alabama, Alabama A&M,26,35,84,76
0,"Thursday, November 10, 2022", Texas, Houston Christian,39,12,82,31
0,"Thursday, November 10, 2022", San Francisco, Cal Poly,24,27,60,48
0,"Friday, November 11, 2022", Boston College, Detroit Mercy,33,34,70,66
0,"Friday, November 11, 2022", New Hampshire, Fairfield,43,35,83,71
0,"Friday, November 11, 2022", Toledo, UAB,46,39,93,85
0,"Friday, November 11, 2022", Mississippi St., Akron,27,35,73,54
0,"Friday, November 11, 2022", George Washington, Howard,36,32,85,75
0,"Friday, November 11, 2022", Houston, Saint Joseph's,26,46,81,55
0,"Friday, November 11, 2022", Kansas St., California,21,36,63,54
0,"Friday, November 11, 2022", Drexel, Old Dominion,30,28,71,59
0,"Friday, November 11, 2022", George Mason, Longwood,49,38,83,69
0,"Friday, November 11, 2022", Hofstra, Iona,43,40,83,78
0,"Sunday, November 13, 2022", Louisiana, East Tennessee St.,28,42,81,77
0,"Friday, November 11, 2022", Miami FL, UNC Greensboro,33,34,79,65
0,"Friday, November 11, 2022", North Carolina, Charleston,43,50,102,86
0,"Friday, November 11, 2022", Bowling Green, Oakland,39,45,87,82
0,"Friday, November 11, 2022", West Virginia, Pittsburgh,36,47,81,56
0,"Friday, November 11, 2022", Purdue, Austin Peay,31,16,63,44
0,"Friday, November 11, 2022", Richmond, Northern Iowa,32,29,68,55
0,"Friday, November 11, 2022", UCF, Florida St.,39,29,68,54
0,"Friday, November 11, 2022", Wisconsin, Stanford,32,20,60,50
0,"Friday, November 11, 2022", Baylor, Norfolk St.,42,34,87,70
0,"Friday, November 11, 2022", Loyola Chicago, Illinois Chicago,31,34,70,63
0,"Friday, November 11, 2022", Iowa, North Carolina A&T,52,32,112,71
0,"Friday, November 11, 2022", Northern Colorado, Texas A&M Commerce,46,28,80,77
0,"Friday, November 11, 2022", Northwestern, Northern Illinois,36,27,63,46
0,"Friday, November 11, 2022", TCU, Lamar,36,27,77,66
0,"Friday, November 11, 2022", Texas A&M Corpus Chris, UTSA,25,28,75,55
0,"Friday, November 11, 2022", Xavier, Montana,49,37,86,64
0,"Friday, November 11, 2022", East Tennessee St., Elon,39,31,77,64
0,"Friday, November 11, 2022", Navy, Princeton,46,26,74,73
0,"Friday, November 11, 2022", Illinois, UMKC,39,23,86,48
0,"Friday, November 11, 2022", Michigan, Eastern Michigan,42,45,88,83
0,"Friday, November 11, 2022", New Mexico, South Alabama,36,35,80,74
0,"Friday, November 11, 2022", Oregon St., Florida A&M,22,17,60,43
0,"Friday, November 11, 2022", Virginia, Monmouth,42,21,89,42
0,"Friday, November 11, 2022", Cal Baptist, NJIT,31,26,59,43
0,"Friday, November 11, 2022", Cal St. Fullerton, Pepperdine,37,37,74,71
0,"Friday, November 11, 2022", DePaul, Western Illinois,42,35,86,74
0,"Friday, November 11, 2022", Portland, Portland St.,42,42,98,91
0,"Friday, November 11, 2022", UC Irvine, Oregon,22,35,69,56
0,"Friday, November 11, 2022", UCLA, Long Beach St.,48,33,93,69
0,"Friday, November 11, 2022", Washington, North Florida,28,34,75,67
0,"Friday, November 11, 2022", Dayton, SMU,29,24,74,62
0,"Friday, November 11, 2022", Florida, Kennesaw St.,44,34,88,78
0,"Friday, November 11, 2022", South Carolina, Clemson,35,26,60,58
0,"Friday, November 11, 2022", Arkansas, Fordham,32,21,74,48
0,"Friday, November 11, 2022", Auburn, South Florida,21,30,67,59
0,"Friday, November 11, 2022", Missouri, Penn,43,43,92,85
0,"Friday, November 11, 2022", Southern Miss, Vanderbilt,25,29,60,48
0,"Friday, November 11, 2022", Gonzaga, Michigan St.,31,38,64,63
0,"Friday, November 11, 2022", San Diego St., BYU,36,40,82,75
0,"Friday, November 11, 2022", Yale, Eastern Washington,32,33,74,60
0,"Saturday, November 12, 2022", Georgetown, Green Bay,31,29,92,58
0,"Saturday, November 12, 2022", Seton Hall, Saint Peter's,36,23,80,44
0,"Saturday, November 12, 2022", Tennessee St., South Carolina St.,35,35,80,61
0,"Saturday, November 12, 2022", Stonehill, Army,34,44,82,77
0,"Saturday, November 12, 2022", Purdue Fort Wayne, SIU Edwardsville,43,32,81,76
0,"Saturday, November 12, 2022", La Salle, Wagner,39,26,77,69
0,"Saturday, November 12, 2022", Bucknell, Niagara,27,23,68,50
0,"Saturday, November 12, 2022", East Carolina, Presbyterian,26,32,77,57
0,"Saturday, November 12, 2022", High Point, Wofford,39,22,91,80
0,"Saturday, November 12, 2022", Texas St., Rhode Island,26,35,70,66
0,"Saturday, November 12, 2022", Utah Valley, Northern Arizona,43,31,73,69
0,"Saturday, November 12, 2022", Nevada, Grand Canyon,24,24,59,46
0,"Saturday, November 12, 2022", Boise St., Washington St.,29,22,71,61
0,"Saturday, November 12, 2022", St. John's, Lafayette,34,32,83,68
0,"Saturday, November 12, 2022", UNLV, Incarnate Word,43,29,88,63
0,"Saturday, November 12, 2022", Canisius, St. Bonaventure,34,33,84,80
0,"Saturday, November 12, 2022", Siena, Albany,27,38,75,62
0,"Saturday, November 12, 2022", Morehead St., Bellarmine,28,16,62,55
0,"Saturday, November 12, 2022", Illinois St., Northwestern St.,32,32,69,67
0,"Saturday, November 12, 2022", Providence, Northeastern,38,36,89,65
0,"Saturday, November 12, 2022", UTEP, New Mexico St.,39,31,67,64
0,"Saturday, November 12, 2022", Utah Tech, Cal St. Northridge,33,25,69,63
0,"Saturday, November 12, 2022", Loyola Marymount, UC Davis,40,31,85,75
0,"Saturday, November 12, 2022", Georgia Tech, Georgia St.,26,25,59,57
0,"Saturday, November 12, 2022", LSU, Arkansas St.,31,26,61,52
0,"Saturday, November 12, 2022", Saint Louis, Evansville,37,39,83,65
0,"Sunday, November 13, 2022", Cincinnati, Eastern Kentucky,49,34,87,69
0,"Sunday, November 13, 2022", Quinnipiac, Central Connecticut,33,26,72,70
0,"Sunday, November 13, 2022", Iowa St., North Carolina A&T,39,16,80,43
0,"Sunday, November 13, 2022", Davidson, VMI,38,24,75,71
0,"Sunday, November 13, 2022", Fairleigh Dickinson, Manhattan,34,38,77,74
0,"Sunday, November 13, 2022", Pacific, North Dakota St.,29,45,91,86
0,"Sunday, November 13, 2022", Mississippi St., Arkansas Pine Bluff,41,19,80,47
0,"Sunday, November 13, 2022", St. Thomas, St. Francis NY,46,23,84,48
0,"Sunday, November 13, 2022", Nebraska Omaha, Idaho,46,26,79,72
0,"Sunday, November 13, 2022", George Mason, American,27,34,73,56
0,"Sunday, November 13, 2022", Southeastern Louisiana, Wyoming,38,38,76,72
0,"Sunday, November 13, 2022", Loyola MD, Brown,34,35,75,70
0,"Sunday, November 13, 2022", Pepperdine, Alabama St.,47,25,91,62
0,"Sunday, November 13, 2022", Valparaiso, Western Michigan,40,36,81,65
0,"Sunday, November 13, 2022", Virginia Tech, William & Mary,57,35,94,77
0,"Sunday, November 13, 2022", Notre Dame, Youngstown St.,43,36,88,81
0,"Sunday, November 13, 2022", Cal St. Fullerton, Vermont,37,36,94,85
0,"Sunday, November 13, 2022", Saint Mary's, North Texas,34,12,63,33
0,"Sunday, November 13, 2022", Hawaii, Eastern Washington,33,23,71,51
0,"Sunday, November 13, 2022", Missouri, Lindenwood,40,25,82,53
0,"Sunday, November 13, 2022", Texas Southern, Arizona St.,24,28,67,66
0,"Sunday, November 13, 2022", Yale, Mississippi Valley St.,21,35,80,51
0,"Monday, November 14, 2022", Maine, Boston College,30,34,69,64
0,"Monday, November 14, 2022", Charlotte, Maryland Eastern Shore,41,18,80,47
0,"Monday, November 14, 2022", Coppin St., Navy,41,32,75,68
0,"Monday, November 14, 2022", Hofstra, George Washington,48,37,85,80
0,"Monday, November 14, 2022", Liberty, North Carolina Central,45,21,79,63
0,"Monday, November 14, 2022", DePaul, Minnesota,22,34,69,53
0,"Monday, November 14, 2022", Saint Joseph's, Lafayette,36,26,63,59
0,"Monday, November 14, 2022", Cornell, St. Francis PA,40,39,80,77
0,"Monday, November 14, 2022", Baylor, Northern Colorado,44,26,95,62
0,"Monday, November 14, 2022", Chicago St., IUPUI,24,26,68,58
0,"Monday, November 14, 2022", Drake, Wofford,36,33,80,72
0,"Monday, November 14, 2022", Houston, Oral Roberts,51,24,83,45
0,"Monday, November 14, 2022", Illinois Chicago, Jacksonville St.,32,27,67,60
0,"Monday, November 14, 2022", Lipscomb, Belmont,37,34,77,75
0,"Monday, November 14, 2022", Northwestern St., TCU,31,29,64,63
0,"Monday, November 14, 2022", Utah, Idaho St.,38,31,70,58
0,"Thursday, November 17, 2022", VCU, Pittsburgh,30,24,71,67
0,"Monday, November 14, 2022", Penn St., Butler,33,26,68,62
0,"Monday, November 14, 2022", Texas A&M Commerce, Air Force,28,31,73,69
0,"Monday, November 14, 2022", Colorado St., Weber St.,36,15,77,52
0,"Monday, November 14, 2022", Creighton, Holy Cross,52,27,94,65
0,"Monday, November 14, 2022", Sacramento St., Denver,36,33,73,69
0,"Monday, November 14, 2022", Illinois, Monmouth,63,33,103,65
0,"Monday, November 14, 2022", UCLA, Norfolk St.,46,33,86,56
0,"Monday, November 14, 2022", Yale, Hawaii,16,17,62,59
0,"Monday, November 14, 2022", Florida Atlantic, Florida,35,35,76,74
0,"Monday, November 14, 2022", Georgia, Miami OH,38,28,77,70
0,"Monday, November 14, 2022", Utah St., Santa Clara,50,36,96,74
0,"Tuesday, November 15, 2022", Appalachian St., Louisville,25,38,61,60
0,"Tuesday, November 15, 2022", Connecticut, Buffalo,44,28,84,64
0,"Tuesday, November 15, 2022", James Madison, Howard,31,43,95,69
0,"Tuesday, November 15, 2022", Maryland, Binghamton,44,23,76,52
0,"Tuesday, November 15, 2022", Miami FL, Florida A&M,41,27,87,61
0,"Tuesday, November 15, 2022", Prairie View A&M, Washington St.,41,27,70,59
0,"Tuesday, November 15, 2022", Quinnipiac, Dartmouth,43,32,81,72
0,"Tuesday, November 15, 2022", St. John's, Central Connecticut,40,36,91,74
0,"Tuesday, November 15, 2022", Colgate, Syracuse,30,44,80,68
0,"Tuesday, November 15, 2022", Vanderbilt, Temple,37,37,89,87
0,"Tuesday, November 15, 2022", Wake Forest, Utah Valley,30,29,68,65
0,"Tuesday, November 15, 2022", West Virginia, Morehead St.,37,28,75,57
0,"Tuesday, November 15, 2022", Wright St., Bowling Green,32,27,80,71
0,"Tuesday, November 15, 2022", Alcorn St., Stephen F. Austin,24,28,69,60
0,"Tuesday, November 15, 2022", Bradley, Eastern Michigan,41,21,89,61
0,"Tuesday, November 15, 2022", Oklahoma, UNC Wilmington,37,21,74,53
0,"Tuesday, November 15, 2022", New Mexico, SMU,32,45,84,63
0,"Tuesday, November 15, 2022", Purdue, Marquette,32,34,75,70
0,"Tuesday, November 15, 2022", Oregon, Montana St.,34,22,81,51
0,"Tuesday, November 15, 2022", San Diego St., Stanford,30,41,74,62
0,"Tuesday, November 15, 2022", Xavier, Fairfield,35,37,78,65
0,"Tuesday, November 15, 2022", Cal Baptist, Cal St. Northridge,28,28,62,55
0,"Tuesday, November 15, 2022", San Jose St., Alabama St.,36,33,70,57
0,"Tuesday, November 15, 2022", UC Irvine, Loyola Marymount,45,25,79,64
0,"Tuesday, November 15, 2022", UNLV, Dayton,22,32,60,52
0,"Tuesday, November 15, 2022", Akron, Morgan St.,40,28,65,59
0,"Tuesday, November 15, 2022", Georgia St., Mercer,43,40,85,83
0,"Tuesday, November 15, 2022", Auburn, Winthrop,39,26,89,65
0,"Tuesday, November 15, 2022", Middle Tennessee, Rice,44,18,81,46
0,"Tuesday, November 15, 2022", Mississippi, Chattanooga,33,33,70,58
0,"Tuesday, November 15, 2022", Missouri, SIU Edwardsville,52,31,105,80
0,"Tuesday, November 15, 2022", Pacific, North Dakota,26,42,93,63
0,"Tuesday, November 15, 2022", Saint Louis, Memphis,47,43,90,84
0,"Tuesday, November 15, 2022", Oral Roberts, Texas Southern,38,38,82,64
0,"Wednesday, November 16, 2022", Kent St., Arkansas Pine Bluff,40,28,94,68
0,"Wednesday, November 16, 2022", Michigan, Pittsburgh,32,38,91,60
0,"Wednesday, November 16, 2022", Cleveland St., Canisius,18,30,58,57
0,"Wednesday, November 16, 2022", Columbia, Delaware St.,31,23,70,65
0,"Wednesday, November 16, 2022", Detroit Mercy, Ohio,47,34,88,74
0,"Wednesday, November 16, 2022", East Carolina, Hampton,33,39,82,73
0,"Wednesday, November 16, 2022", Lehigh, Marist,29,16,64,54
0,"Wednesday, November 16, 2022", Harvard, Northeastern,32,30,70,69
0,"Wednesday, November 16, 2022", Army, Siena,39,41,96,94
0,"Wednesday, November 16, 2022", Iowa, Seton Hall,22,34,83,67
0,"Wednesday, November 16, 2022", Southeast Missouri St., Evansville,23,36,67,61
0,"Wednesday, November 16, 2022", Houston, Texas Southern,43,20,83,48
0,"Wednesday, November 16, 2022", Arizona St., VCU,28,35,63,59
0,"Wednesday, November 16, 2022", Ball St., Nebraska Omaha,27,37,71,61
0,"Wednesday, November 16, 2022", BYU, Missouri St.,36,35,66,64
0,"Wednesday, November 16, 2022", Texas, Gonzaga,47,37,93,74
0,"Wednesday, November 16, 2022", San Francisco, Fresno St.,26,29,67,60
0,"Wednesday, November 16, 2022", Northern Kentucky, Cincinnati,36,40,64,51
0,"Wednesday, November 16, 2022", Tennessee, Florida Gulf Coast,37,20,81,50
0,"Wednesday, November 16, 2022", Arkansas, South Dakota St.,41,29,71,56
0,"Wednesday, November 16, 2022", UAB, Presbyterian,44,30,92,61
0,"Thursday, November 17, 2022", Massachusetts, Colorado,37,34,66,63
0,"Thursday, November 17, 2022", Virginia Tech, Old Dominion,39,25,75,71
0,"Thursday, November 17, 2022", Murray St., Texas A&M,28,35,88,79
0,"Thursday, November 17, 2022", Colorado St., South Carolina,19,40,85,53
0,"Thursday, November 17, 2022", Butler, St. Francis PA,44,33,95,67
0,"Thursday, November 17, 2022", St. John's, Nebraska,20,27,70,50
0,"Thursday, November 17, 2022", Boston University, Hartford,55,32,102,66
0,"Thursday, November 17, 2022", Brown, Stony Brook,30,31,64,53
0,"Thursday, November 17, 2022", Charleston, Davidson,44,30,89,66
0,"Thursday, November 17, 2022", Charlotte, Boise St.,28,11,54,42
0,"Thursday, November 17, 2022", North Dakota, Elon,27,37,77,73
0,"Thursday, November 17, 2022", Florida Atlantic, Bryant,37,35,85,74
0,"Thursday, November 17, 2022", Wichita St., Richmond,19,28,56,53
0,"Thursday, November 17, 2022", Saint Joseph's, Albany,60,30,99,79
0,"Thursday, November 17, 2022", Troy, Merrimack,38,29,73,54
0,"Thursday, November 17, 2022", Georgia Tech, Northern Illinois,43,20,68,50
0,"Thursday, November 17, 2022", TCU, Louisiana Monroe,53,26,95,60
0,"Thursday, November 17, 2022", Creighton, UC Riverside,41,28,80,51
0,"Thursday, November 17, 2022", Marquette, LIU,47,24,95,58
0,"Thursday, November 17, 2022", Coppin St., Tennessee Tech,33,31,90,85
0,"Thursday, November 17, 2022", Portland, Air Force,29,32,64,51
0,"Thursday, November 17, 2022", Arizona, Utah Tech,49,21,104,77
0,"Thursday, November 17, 2022", Minnesota, Central Michigan,31,26,68,60
0,"Thursday, November 17, 2022", Sam Houston St., Utah,23,27,65,55
0,"Thursday, November 17, 2022", Montana, St. Thomas,43,28,78,59
0,"Thursday, November 17, 2022", Tulsa, Loyola Chicago,30,30,85,66
0,"Thursday, November 17, 2022", Cal Baptist, Washington,26,33,73,64
0,"Thursday, November 17, 2022", East Tennessee St., Little Rock,42,35,84,76
0,"Thursday, November 17, 2022", Norfolk St., Monmouth,22,32,64,59
0,"Thursday, November 17, 2022", Northwestern St., Illinois St.,30,38,70,67
0,"Thursday, November 17, 2022", Louisiana, Louisiana Tech,35,42,94,88
0,"Thursday, November 17, 2022", UTSA, Texas St.,31,27,61,56
0,"Thursday, November 17, 2022", Hofstra, San Jose St.,41,31,85,76
0,"Friday, November 18, 2022", Stetson, Rider,37,27,78,68
0,"Friday, November 18, 2022", UMBC, Lafayette,23,24,71,63
0,"Friday, November 18, 2022", Wake Forest, La Salle,35,33,75,63
0,"Friday, November 18, 2022", Eastern Kentucky, Georgia St.,43,28,62,61
0,"Friday, November 18, 2022", Indiana, Xavier,40,38,81,79
0,"Friday, November 18, 2022", Campbell, Appalachian St.,24,29,63,58
0,"Saturday, November 19, 2022", Howard, Buffalo,24,29,63,59
0,"Friday, November 18, 2022", Clemson, Bellarmine,33,28,76,66
0,"Friday, November 18, 2022", Cleveland St., Arkansas Pine Bluff,35,24,67,58
0,"Friday, November 18, 2022", Duke, Delaware,42,36,92,58
0,"Friday, November 18, 2022", George Washington, Maryland Eastern Shore,31,21,69,64
0,"Sunday, November 20, 2022", Gonzaga, Kentucky,41,25,88,72
0,"Friday, November 18, 2022", Southern Miss, Liberty,22,39,76,72
0,"Friday, November 18, 2022", Maine, Columbia,45,32,93,70
0,"Friday, November 18, 2022", Morgan St., Utah Valley,35,32,73,72
0,"Friday, November 18, 2022", Navy, UC San Diego,28,23,78,69
0,"Friday, November 18, 2022", Notre Dame, Lipscomb,29,23,66,65
0,"Friday, November 18, 2022", St. Thomas, Troy,36,38,78,76
0,"Friday, November 18, 2022", UCF, Oklahoma St.,17,28,60,56
0,"Friday, November 18, 2022", Virginia, Baylor,30,33,86,79
0,"Friday, November 18, 2022", West Virginia, Penn,52,31,92,58
0,"Friday, November 18, 2022", Iona, Vermont,28,37,71,50
0,"Friday, November 18, 2022", Florida, Florida St.,43,26,76,67
0,"Friday, November 18, 2022", Western Michigan, Houston Christian,39,41,90,84
0,"Friday, November 18, 2022", Michigan St., Villanova,34,24,73,71
0,"Friday, November 18, 2022", Northern Arizona, UC Santa Barbara,26,19,63,54
0,"Friday, November 18, 2022", Northwestern, Purdue Fort Wayne,31,24,60,52
0,"Friday, November 18, 2022", Oklahoma, South Alabama,30,33,64,60
0,"Friday, November 18, 2022", Nevada, UT Arlington,18,26,62,43
0,"Friday, November 18, 2022", Connecticut, UNC Wilmington,40,28,86,50
0,"Friday, November 18, 2022", Grand Canyon, Grambling St.,42,15,81,48
0,"Friday, November 18, 2022", Denver, Idaho St.,28,30,70,69
0,"Friday, November 18, 2022", UC Davis, Arkansas St.,31,25,75,60
0,"Friday, November 18, 2022", Illinois, UCLA,28,37,79,70
0,"Friday, November 18, 2022", Montana, Merrimack,25,25,62,51
0,"Friday, November 18, 2022", UNLV, High Point,33,36,78,68
0,"Friday, November 18, 2022", USC, Mount St. Mary's,32,28,83,74
0,"Friday, November 18, 2022", SIU Edwardsville, Fairleigh Dickinson,36,34,79,78
