,Date,Home Team,Away Team,Home 1H Points,Away 1H Points,Home Full Points,Away Full Points
0,"Friday, December 17, 2021", Tarleton St., South Alabama,27,25,65,52
0,"Friday, December 17, 2021", UT Rio Grande Valley, UTSA,26,27,68,50
0,"Friday, December 17, 2021", San Jose St., Portland,35,42,90,78
0,"Friday, December 17, 2021", Fresno St., Cal Poly,50,29,83,48
0,"Friday, December 17, 2021", Mississippi St., Furman,35,24,69,66
0,"Friday, December 17, 2021", Richmond, N.C. State,35,39,83,74
0,"Friday, December 17, 2021", San Diego St., Saint Mary's,26,25,63,53
0,"Friday, December 17, 2021", Santa Clara, Florida A&M,34,40,80,66
0,"Friday, December 17, 2021", Virginia Tech, St. Bonaventure,42,20,86,49
0,"Sunday, December 19, 2021", Iowa St., Southeastern Louisiana,25,17,77,54
0,"Saturday, December 18, 2021", Davidson, Radford,39,30,74,54
0,"Saturday, December 18, 2021", Bucknell, La Salle,43,35,82,70
0,"Saturday, December 18, 2021", Colorado, Cal St. Bakersfield,24,15,60,46
0,"Saturday, December 18, 2021", UNC Wilmington, High Point,26,29,71,69
0,"Saturday, December 18, 2021", Bellarmine, Miami OH,34,32,77,68
0,"Saturday, December 25, 2021", BYU, Liberty,32,33,80,75
0,"Saturday, December 18, 2021", Wright St., Tennessee Tech,32,33,72,63
0,"Saturday, December 18, 2021", Vanderbilt, Austin Peay,37,23,77,51
0,"Saturday, December 18, 2021", Bradley, Saint Joseph's,39,38,77,73
0,"Saturday, December 18, 2021", Louisiana Monroe, Southern Miss,31,31,74,65
0,"Wednesday, December 22, 2021", Texas, Alabama St.,29,25,68,48
0,"Saturday, December 18, 2021", Mount St. Mary's, Morgan St.,36,30,74,60
0,"Saturday, December 18, 2021", Nicholls St., Mississippi Valley St.,48,38,104,73
0,"Saturday, December 18, 2021", Canisius, Buffalo,37,25,65,64
0,"Wednesday, December 22, 2021", Kentucky, Western Kentucky,37,28,95,60
0,"Monday, January 24, 2022", UNC Wilmington, Northeastern,38,36,74,68
0,"Saturday, December 18, 2021", Arizona, Cal Baptist,40,33,84,60
0,"Saturday, December 18, 2021", Mississippi, Dayton,34,24,76,68
0,"Saturday, December 18, 2021", Clemson, South Carolina,30,24,70,56
0,"Saturday, December 18, 2021", Eastern Kentucky, Northern Kentucky,28,32,81,68
0,"Saturday, December 18, 2021", Samford, Kennesaw St.,46,41,85,84
0,"Saturday, December 18, 2021", Missouri St., Central Arkansas,45,30,106,70
0,"Saturday, December 18, 2021", Murray St., Chattanooga,34,37,87,76
0,"Saturday, December 18, 2021", Texas A&M, Oregon St.,29,36,83,73
0,"Saturday, December 18, 2021", Pepperdine, Southeast Missouri St.,35,30,83,77
0,"Wednesday, December 22, 2021", Sam Houston St., North Carolina Central,36,21,68,51
0,"Saturday, December 18, 2021", Baylor, Oregon,39,35,78,70
0,"Saturday, December 18, 2021", Washington, Seattle,28,35,64,56
0,"Saturday, December 18, 2021", Alabama, Jacksonville St.,29,28,65,59
0,"Saturday, December 18, 2021", Niagara, Albany,26,22,66,58
0,"Saturday, December 18, 2021", Hofstra, Arkansas,32,40,89,81
0,"Saturday, December 18, 2021", Marist, Boston University,33,34,84,79
0,"Saturday, December 18, 2021", Central Connecticut, Hartford,34,32,75,65
0,"Wednesday, December 22, 2021", Bradley, UTEP,33,30,73,66
0,"Saturday, December 18, 2021", Providence, Connecticut,22,31,57,53
0,"Sunday, December 19, 2021", Detroit Mercy, Central Michigan,39,34,89,75
0,"Wednesday, December 29, 2021", Syracuse, Cornell,34,29,80,68
0,"Saturday, December 18, 2021", TCU, Georgetown,36,39,80,73
0,"Saturday, December 18, 2021", George Mason, Georgia,30,38,80,67
0,"Saturday, December 18, 2021", Gonzaga, Texas Tech,34,26,69,55
0,"Saturday, December 18, 2021", Grand Canyon, San Francisco,22,19,49,48
0,"Saturday, December 18, 2021", Howard, North Carolina A&T,31,30,79,57
0,"Saturday, December 18, 2021", Illinois, St. Francis PA,47,23,106,48
0,"Saturday, December 18, 2021", Indiana, Notre Dame,30,27,64,56
0,"Saturday, December 18, 2021", Iowa, Utah St.,51,43,94,75
0,"Saturday, December 18, 2021", LSU, Louisiana Tech,27,35,66,57
0,"Saturday, December 18, 2021", Northern Iowa, Marshall,36,34,75,60
0,"Wednesday, December 22, 2021", Drake, Chicago St.,43,25,87,50
0,"Monday, December 27, 2021", Syracuse, Brown,38,32,93,62
0,"Saturday, December 18, 2021", Michigan, Southern Utah,49,20,87,50
0,"Saturday, December 18, 2021", Missouri, Utah,32,33,83,75
0,"Saturday, December 18, 2021", North Carolina Central, Delaware St.,24,49,86,53
0,"Saturday, December 18, 2021", Dixie St., North Dakota,33,34,78,69
0,"Saturday, December 18, 2021", San Diego, Northern Arizona,29,28,69,59
0,"Thursday, December 23, 2021", Stanford, Liberty,36,36,79,76
0,"Saturday, December 18, 2021", Houston, Oklahoma St.,30,35,72,61
0,"Thursday, December 23, 2021", Wyoming, Northern Iowa,28,27,71,69
0,"Saturday, December 18, 2021", Florida, South Florida,18,30,66,55
0,"Saturday, December 18, 2021", Pittsburgh, St. John's,35,31,59,57
0,"Saturday, December 18, 2021", Stony Brook, Saint Peter's,27,34,64,63
0,"Thursday, December 23, 2021", South Florida, Hawaii,23,34,76,69
0,"Saturday, January 1, 2022", Rutgers, Central Connecticut,44,14,79,48
0,"Saturday, December 18, 2021", UNC Asheville, East Tennessee St.,36,27,79,64
0,"Saturday, December 18, 2021", USC, Georgia Tech,33,24,67,53
0,"Tuesday, December 28, 2021", Maryland, Lehigh,37,34,76,55
0,"Saturday, December 18, 2021", BYU, Weber St.,33,41,89,71
0,"Saturday, December 18, 2021", Western Kentucky, Louisville,46,37,82,72
0,"Saturday, December 18, 2021", Xavier, Marquette,38,36,80,71
0,"Saturday, December 25, 2021", Wyoming, South Florida,33,33,77,57
0,"Wednesday, December 29, 2021", Kansas, Nevada,39,27,88,61
0,"Sunday, December 19, 2021", Florida Gulf Coast, Mercer,18,26,67,55
0,"Sunday, December 19, 2021", Harvard, Holy Cross,32,24,62,54
0,"Sunday, December 19, 2021", Illinois Chicago, Northern Illinois,35,28,61,60
0,"Sunday, December 19, 2021", Monmouth, Colgate,36,36,77,66
0,"Sunday, December 19, 2021", Middle Tennessee, Coastal Carolina,35,37,84,80
0,"Sunday, December 19, 2021", Oklahoma, UT Arlington,35,18,70,50
0,"Sunday, December 19, 2021", UC Davis, Pacific,21,41,77,67
0,"Sunday, December 19, 2021", Montana St., Portland,16,26,61,59
0,"Tuesday, January 11, 2022", Stephen F. Austin, UT Rio Grande Valley,47,32,86,75
0,"Sunday, December 19, 2021", Southern, Kent St.,44,27,78,76
0,"Sunday, December 19, 2021", San Francisco, Arizona St.,34,36,66,65
0,"Thursday, January 13, 2022", Texas Tech, Oklahoma St.,42,27,78,57
0,"Sunday, December 19, 2021", Arkansas St., Air Force,34,24,68,46
0,"Wednesday, January 5, 2022", FIU, Bethune Cookman,20,35,68,65
0,"Sunday, December 19, 2021", Duquesne, UC Irvine,38,23,76,54
0,"Monday, January 17, 2022", Belmont, SIU Edwardsville,32,46,80,64
0,"Sunday, December 19, 2021", Kansas St., Nebraska,27,33,67,58
0,"Sunday, December 19, 2021", Santa Clara, Montana,33,26,79,64
0,"Sunday, December 19, 2021", Texas, Stanford,27,34,60,53
0,"Sunday, December 19, 2021", UMass Lowell, Sacred Heart,33,31,70,62
0,"Monday, December 20, 2021", Notre Dame, Western Michigan,44,23,85,52
0,"Monday, December 20, 2021", Valparaiso, Eastern Michigan,26,28,67,55
0,"Monday, December 20, 2021", Louisiana Monroe, Lamar,43,35,80,77
0,"Monday, December 20, 2021", Western Illinois, Denver,33,32,84,80
0,"Sunday, January 2, 2022", California, Arizona St.,41,23,74,50
0,"Monday, December 20, 2021", Baylor, Alcorn St.,50,31,94,57
0,"Monday, December 20, 2021", Manhattan, Charleston Southern,52,27,99,75
0,"Monday, December 20, 2021", Gonzaga, Northern Arizona,48,30,95,49
0,"Monday, December 20, 2021", Miami FL, Stetson,39,26,82,72
0,"Monday, December 20, 2021", St. Thomas, Nebraska Omaha,23,46,80,73
0,"Sunday, January 2, 2022", North Carolina, Boston College,20,49,91,65
0,"Wednesday, December 22, 2021", UMKC, South Dakota,26,38,68,57
0,"Monday, December 20, 2021", South Dakota St., UMKC,42,22,89,57
0,"Tuesday, December 21, 2021", Jacksonville St., Little Rock,43,42,87,67
0,"Thursday, December 30, 2021", Cleveland St., Purdue Fort Wayne,38,42,90,81
0,"Tuesday, December 21, 2021", Samford, Mississippi,42,36,75,73
0,"Tuesday, December 21, 2021", Cal St. Bakersfield, Dartmouth,26,31,61,57
0,"Thursday, January 13, 2022", DePaul, Seton Hall,52,35,96,92
0,"Tuesday, December 21, 2021", Texas A&M, Northwestern St.,36,25,80,61
0,"Tuesday, December 21, 2021", Arkansas, Elon,38,26,81,55
0,"Monday, January 24, 2022", Murray St., Tennessee Tech,39,24,79,53
0,"Tuesday, December 21, 2021", Cincinnati, Tennessee Tech,37,26,76,67
0,"Tuesday, December 21, 2021", George Mason, American,34,18,67,44
0,"Tuesday, December 21, 2021", Harvard, Howard,42,26,77,69
0,"Tuesday, December 21, 2021", Morehead St., IUPUI,23,42,80,52
0,"Tuesday, December 21, 2021", Iowa St., Chicago St.,34,23,79,48
0,"Tuesday, December 21, 2021", Merrimack, Maine,21,25,49,47
0,"Monday, January 24, 2022", St. John's, Seton Hall,36,46,84,63
0,"Tuesday, December 21, 2021", Utah, Fresno St.,22,23,55,50
0,"Monday, February 7, 2022", Richmond, George Mason,29,31,62,59
0,"Tuesday, December 21, 2021", Kansas St., McNeese St.,35,28,74,59
0,"Tuesday, January 11, 2022", Iona, Fairfield,43,37,80,76
0,"Tuesday, December 21, 2021", Tarleton St., Air Force,21,14,67,45
0,"Thursday, February 17, 2022", Creighton, DePaul,31,33,71,59
0,"Tuesday, December 21, 2021", Oregon, Pepperdine,37,33,68,59
0,"Tuesday, December 21, 2021", Utah Valley, Washington,27,30,68,52
0,"Tuesday, December 21, 2021", East Carolina, Southern Miss,26,31,68,67
0,"Tuesday, December 21, 2021", South Carolina St., Charleston Southern,44,42,75,65
0,"Tuesday, December 21, 2021", Dayton, Southern,32,21,69,60
0,"Monday, January 17, 2022", Seattle, Cal Baptist,41,33,92,85
0,"Sunday, January 2, 2022", Iona, Marist,31,31,69,66
0,"Tuesday, December 21, 2021", Furman, Presbyterian,42,22,75,61
0,"Tuesday, December 21, 2021", Georgia Tech, Georgia St.,40,33,72,62
0,"Tuesday, December 21, 2021", Illinois St., UTSA,39,28,81,64
0,"Tuesday, December 21, 2021", Iona, Delaware,32,39,83,72
0,"Tuesday, December 21, 2021", Iowa, Southeastern Louisiana,44,30,93,62
0,"Saturday, January 1, 2022", Akron, Buffalo,34,38,88,76
0,"Tuesday, December 21, 2021", Albany, Lehigh,12,36,68,52
0,"Monday, February 21, 2022", New Mexico St., Seattle,28,31,68,55
0,"Tuesday, December 21, 2021", Connecticut, Marquette,37,43,78,70
0,"Tuesday, December 21, 2021", Mississippi St., Winthrop,47,28,84,63
0,"Thursday, January 20, 2022", Providence, Georgetown,37,34,83,75
0,"Tuesday, December 21, 2021", New Mexico, Norfolk St.,37,21,68,54
0,"Tuesday, December 21, 2021", North Carolina, Appalachian St.,35,27,70,50
0,"Tuesday, December 21, 2021", Michigan St., Oakland,35,44,90,78
0,"Tuesday, December 21, 2021", Ohio, USC Upstate,42,35,85,70
0,"Monday, January 24, 2022", Tennessee Martin, SIU Edwardsville,34,22,76,70
0,"Tuesday, December 21, 2021", Pittsburgh, Jacksonville,26,24,64,55
0,"Monday, January 24, 2022", Morehead St., Tennessee St.,41,32,67,54
0,"Monday, February 7, 2022", Drexel, James Madison,16,28,72,66
0,"Tuesday, December 21, 2021", TCU, Grambling St.,47,28,90,55
0,"Tuesday, December 21, 2021", Manhattan, The Citadel,40,34,77,74
0,"Monday, February 14, 2022", Creighton, Georgetown,48,31,88,77
0,"Tuesday, December 21, 2021", Villanova, Xavier,30,38,71,58
0,"Wednesday, December 22, 2021", Towson, Navy,25,40,69,52
0,"Wednesday, December 22, 2021", Valparaiso, William & Mary,50,36,88,66
0,"Wednesday, December 22, 2021", Liberty, Northern Iowa,31,39,76,74
0,"Wednesday, December 22, 2021", Hartford, Sacred Heart,28,27,78,71
0,"Wednesday, December 22, 2021", UNC Wilmington, Campbell,31,31,65,58
0,"Sunday, February 27, 2022", Princeton, Harvard,32,34,74,73
0,"Thursday, January 27, 2022", Elon, William & Mary,30,25,61,54
0,"Thursday, January 6, 2022", Radford, USC Upstate,44,39,82,77
0,"Wednesday, December 22, 2021", Stanford, Wyoming,35,30,66,63
0,"Wednesday, December 22, 2021", San Francisco, Southern Illinois,36,26,64,52
0,"Wednesday, December 22, 2021", Portland, UC Davis,34,33,65,60
0,"Wednesday, December 22, 2021", California, Pacific,25,30,73,53
0,"Tuesday, February 1, 2022", Siena, Canisius,32,27,73,65
0,"Monday, February 7, 2022", Hofstra, UNC Wilmington,31,30,73,71
0,"Wednesday, December 22, 2021", Canisius, Florida Gulf Coast,40,27,97,90
0,"Wednesday, December 22, 2021", Marist, Bethune Cookman,33,18,68,45
0,"Wednesday, December 22, 2021", Hofstra, Monmouth,34,46,77,71
0,"Wednesday, December 22, 2021", Temple, Delaware St.,35,25,85,48
0,"Wednesday, December 22, 2021", UCF, North Alabama,43,36,75,64
0,"Wednesday, December 22, 2021", Wichita St., Prairie View A&M,57,33,102,66
0,"Wednesday, December 22, 2021", UAB, Mississippi Valley St.,40,28,100,58
0,"Wednesday, December 22, 2021", Abilene Christian, Longwood,35,34,74,58
0,"Wednesday, December 22, 2021", Houston, Texas St.,45,22,80,47
0,"Wednesday, December 22, 2021", LSU, Lipscomb,48,24,95,60
0,"Thursday, January 6, 2022", Loyola Chicago, San Francisco,39,38,79,74
0,"Wednesday, December 22, 2021", Duke, Virginia Tech,32,36,76,65
0,"Wednesday, December 22, 2021", Southern Utah, Dixie St.,50,17,87,59
0,"Wednesday, December 22, 2021", Saint Mary's, Missouri St.,33,36,75,58
0,"Saturday, January 8, 2022", Drake, Evansville,33,27,60,59
0,"Monday, January 10, 2022", South Dakota, North Dakota,28,39,75,68
0,"Monday, January 10, 2022", UNC Greensboro, Wofford,18,28,58,54
0,"Monday, January 10, 2022", East Tennessee St., Western Carolina,42,25,87,69
0,"Wednesday, December 22, 2021", Auburn, Murray St.,37,27,71,58
0,"Wednesday, December 22, 2021", Chattanooga, Middle Tennessee,31,34,77,65
0,"Wednesday, December 22, 2021", Florida, Stony Brook,48,27,87,62
0,"Wednesday, December 22, 2021", Indiana, Northern Kentucky,38,14,79,61
0,"Wednesday, December 22, 2021", Illinois, Missouri,26,40,88,63
0,"Tuesday, December 21, 2021", Wright St., N.C. State,38,37,84,70
0,"Wednesday, December 22, 2021", Nebraska Omaha, Western Illinois,40,34,84,78
0,"Wednesday, December 22, 2021", North Dakota St., North Dakota,45,39,86,76
0,"Wednesday, December 22, 2021", Charleston, Old Dominion,39,41,82,80
0,"Wednesday, December 22, 2021", Richmond, Bucknell,37,26,81,50
0,"Monday, January 17, 2022", Drake, Southern Illinois,27,35,60,59
0,"Wednesday, December 22, 2021", San Diego St., UC San Diego,45,30,78,57
0,"Monday, December 20, 2021", Oral Roberts, South Dakota,35,46,82,73
0,"Wednesday, December 22, 2021", South Dakota St., Oral Roberts,38,29,82,76
0,"Wednesday, December 22, 2021", BYU, South Florida,22,31,54,39
0,"Monday, January 17, 2022", Murray St., Eastern Illinois,24,33,72,46
0,"Wednesday, December 22, 2021", Boise St., Washington St.,24,19,58,52
0,"Wednesday, December 22, 2021", West Virginia, Youngstown St.,24,23,82,52
0,"Thursday, December 23, 2021", Wagner, Fairfield,24,28,63,50
0,"Tuesday, January 18, 2022", Niagara, Manhattan,33,24,72,63
0,"Tuesday, January 18, 2022", Davidson, VCU,28,36,63,61
0,"Wednesday, January 19, 2022", Saint Joseph's, George Washington,38,32,72,61
0,"Thursday, January 20, 2022", Massachusetts, Saint Louis,37,38,91,85
0,"Thursday, January 27, 2022", Loyola Chicago, Southern Illinois,21,19,44,39
0,"Monday, January 31, 2022", South Dakota St., North Dakota,27,30,70,64
0,"Monday, January 31, 2022", UMKC, Western Illinois,31,48,83,75
0,"Saturday, February 5, 2022", Howard, Maryland Eastern Shore,32,24,72,64
0,"Monday, February 7, 2022", Howard, Delaware St.,20,26,69,64
0,"Monday, February 7, 2022", Chattanooga, Mercer,31,24,74,72
0,"Monday, February 7, 2022", UNC Greensboro, Western Carolina,19,36,68,49
0,"Tuesday, February 8, 2022", UMKC, St. Thomas,32,30,76,67
0,"Tuesday, December 28, 2021", Notre Dame, Pittsburgh,30,30,68,67
0,"Tuesday, December 28, 2021", Southern Illinois, Grambling St.,41,25,75,64
0,"Friday, February 11, 2022", Xavier, Connecticut,34,31,74,68
0,"Wednesday, February 16, 2022", George Washington, Duquesne,19,33,73,52
0,"Wednesday, December 29, 2021", Air Force, Utah St.,22,22,49,47
0,"Tuesday, December 28, 2021", Boise St., Fresno St.,35,25,65,55
0,"Wednesday, February 16, 2022", Saint Louis, La Salle,51,32,90,64
0,"Friday, February 18, 2022", St. John's, Butler,46,30,91,57
0,"Thursday, February 3, 2022", St. John's, Georgetown,38,45,90,77
0,"Tuesday, December 28, 2021", Gonzaga, North Alabama,47,25,93,63
0,"Wednesday, December 29, 2021", Central Michigan, Kent St.,30,31,72,69
0,"Saturday, January 8, 2022", San Diego St., Colorado St.,36,32,79,49
0,"Tuesday, December 28, 2021", Texas Tech, Alabama St.,42,27,75,53
0,"Wednesday, December 29, 2021", Toledo, Western Michigan,40,25,83,56
0,"Friday, January 7, 2022", Southeastern Louisiana, McNeese St.,40,52,83,78
0,"Friday, January 7, 2022", New Orleans, Houston Baptist,43,29,81,65
0,"Wednesday, December 29, 2021", Miami OH, Buffalo,40,33,91,81
0,"Wednesday, January 12, 2022", UNC Wilmington, Elon,29,35,73,66
0,"Wednesday, December 29, 2021", Miami FL, N.C. State,40,41,91,83
0,"Friday, January 7, 2022", Northwestern St., Incarnate Word,39,46,83,80
0,"Friday, January 7, 2022", Nicholls St., Texas A&M Corpus Chris,46,31,84,75
0,"Tuesday, January 18, 2022", Iona, Monmouth,43,45,86,85
0,"Wednesday, December 29, 2021", Elon, Northeastern,46,24,79,62
0,"Monday, January 24, 2022", Towson, Delaware,29,31,69,62
0,"Tuesday, February 8, 2022", Marist, Monmouth,26,40,83,58
0,"Wednesday, December 29, 2021", Kentucky, Missouri,44,27,83,56
0,"Wednesday, December 29, 2021", Morehead St., Eastern Illinois,23,26,63,50
0,"Monday, February 14, 2022", UNC Wilmington, William & Mary,31,27,80,73
0,"Wednesday, December 29, 2021", VMI, Wofford,29,39,80,73
0,"Tuesday, February 22, 2022", Charleston, Northeastern,41,43,83,72
0,"Tuesday, February 22, 2022", Monmouth, Siena,34,19,71,59
0,"Tuesday, January 11, 2022", Stanford, USC,32,33,75,69
0,"Saturday, January 8, 2022", New Orleans, Northwestern St.,37,33,80,79
0,"Saturday, January 8, 2022", Incarnate Word, Houston Baptist,30,27,60,50
0,"Wednesday, December 29, 2021", Texas A&M, Central Arkansas,35,34,85,59
0,"Wednesday, December 29, 2021", Tulane, Memphis,39,32,85,84
0,"Wednesday, December 29, 2021", Alabama, Tennessee,33,33,73,68
0,"Wednesday, December 29, 2021", Louisville, Wake Forest,26,31,73,69
0,"Wednesday, December 29, 2021", Mississippi St., Arkansas,33,31,81,68
0,"Monday, January 17, 2022", Southern Utah, Portland St.,39,39,86,76
0,"Saturday, January 8, 2022", Texas A&M Corpus Chris, McNeese St.,34,30,67,54
0,"Wednesday, December 29, 2021", Auburn, LSU,32,21,70,55
0,"Wednesday, December 29, 2021", Butler, DePaul,37,26,63,59
0,"Thursday, December 30, 2021", Chattanooga, East Tennessee St.,43,30,82,52
0,"Wednesday, December 29, 2021", Furman, Samford,48,21,81,49
0,"Wednesday, January 19, 2022", Quinnipiac, Rider,36,33,73,67
0,"Wednesday, December 29, 2021", Iowa, Western Illinois,53,33,92,71
0,"Wednesday, December 29, 2021", Michigan St., High Point,34,35,81,68
0,"Monday, January 24, 2022", Kennesaw St., Jacksonville,43,35,76,68
0,"Monday, January 24, 2022", Idaho, Portland St.,42,42,84,79
0,"Wednesday, December 29, 2021", Providence, Seton Hall,36,27,70,65
0,"Wednesday, December 29, 2021", Purdue, Nicholls St.,55,36,104,90
0,"Thursday, December 30, 2021", Rutgers, Maine,42,30,80,64
0,"Wednesday, December 29, 2021", Wagner, St. Francis PA,30,31,72,64
0,"Wednesday, January 26, 2022", Saint Peter's, Marist,34,31,69,62
0,"Monday, January 31, 2022", Portland St., Northern Colorado,51,30,79,76
0,"Tuesday, December 28, 2021", Texas, Incarnate Word,39,14,78,33
0,"Wednesday, February 16, 2022", Manhattan, Fairfield,33,30,74,67
0,"Saturday, February 26, 2022", Liberty, Kennesaw St.,37,42,100,93
0,"Wednesday, December 29, 2021", UNC Wilmington, Delaware,32,32,70,68
0,"Tuesday, March 1, 2022", Saint Peter's, Manhattan,20,35,73,51
0,"Wednesday, December 29, 2021", Wisconsin, Illinois St.,46,36,89,85
0,"Monday, January 10, 2022", Oregon, Oregon St.,36,40,78,76
0,"Thursday, December 30, 2021", Coastal Carolina, Louisiana Monroe,45,36,94,64
0,"Wednesday, January 12, 2022", Norfolk St., Delaware St.,27,20,80,51
0,"Monday, January 17, 2022", Mercer, The Citadel,26,32,71,64
0,"Thursday, December 30, 2021", Fordham, La Salle,31,26,69,61
0,"Monday, January 24, 2022", Lafayette, American,29,37,69,56
0,"Thursday, December 30, 2021", Oakland, Robert Morris,41,38,79,61
0,"Thursday, December 30, 2021", Saint Joseph's, Richmond,32,38,83,56
0,"Thursday, December 30, 2021", UCF, Michigan,31,35,85,71
0,"Monday, January 31, 2022", Austin Peay, SIU Edwardsville,25,33,68,63
0,"Monday, January 31, 2022", Vermont, Albany,34,29,73,61
0,"Thursday, December 30, 2021", Little Rock, Georgia Southern,27,36,78,66
0,"Thursday, December 30, 2021", Lipscomb, Alabama A&M,32,29,66,63
0,"Thursday, December 30, 2021", UT Arlington, South Alabama,41,40,89,87
0,"Thursday, December 30, 2021", Abilene Christian, Utah Valley,35,38,80,76
0,"Sunday, February 20, 2022", Hartford, Stony Brook,29,35,74,70
0,"Monday, January 10, 2022", Morgan St., South Carolina St.,30,40,88,81
0,"Tuesday, January 18, 2022", Ohio St., IUPUI,37,24,83,37
0,"Thursday, December 30, 2021", Grand Canyon, Chicago St.,42,34,80,63
0,"Thursday, December 30, 2021", Oregon St., Utah,47,38,88,76
0,"Monday, January 17, 2022", Wyoming, Nevada,38,40,77,67
0,"Thursday, December 30, 2021", Cal St. Fullerton, Cal St. Bakersfield,31,32,73,67
0,"Thursday, January 20, 2022", Air Force, UNLV,33,25,69,62
0,"Thursday, December 30, 2021", UC San Diego, UC Santa Barbara,28,27,85,83
0,"Friday, January 21, 2022", Illinois St., Evansville,44,34,94,56
0,"Thursday, December 30, 2021", Louisiana, Appalachian St.,19,43,71,55
0,"Monday, January 24, 2022", Wake Forest, Boston College,39,24,87,57
0,"Thursday, December 30, 2021", Tennessee Martin, Austin Peay,34,33,65,62
0,"Monday, January 24, 2022", Mississippi, Florida,22,22,70,54
0,"Monday, January 24, 2022", Eastern Washington, Idaho St.,22,52,89,63
0,"Thursday, December 30, 2021", Old Dominion, FIU,41,44,82,77
0,"Monday, January 24, 2022", North Carolina, Virginia Tech,37,33,78,68
0,"Thursday, December 30, 2021", Louisiana Tech, Marshall,42,27,79,56
0,"Monday, January 24, 2022", Santa Clara, San Diego,32,34,78,74
0,"Thursday, December 30, 2021", Montana, Idaho St.,41,29,78,54
0,"Thursday, December 30, 2021", Weber St., Montana St.,40,43,85,75
0,"Monday, January 31, 2022", Weber St., Eastern Washington,46,35,90,84
0,"Monday, January 31, 2022", Santa Clara, Pacific,29,34,81,59
0,"Thursday, December 30, 2021", Eastern Washington, Portland St.,27,30,63,58
0,"Tuesday, February 8, 2022", Evansville, Indiana St.,23,33,65,56
0,"Tuesday, February 8, 2022", Rider, Manhattan,38,38,76,67
0,"Thursday, December 30, 2021", Southern Utah, Sacramento St.,23,25,64,51
0,"Monday, February 21, 2022", Boston College, Florida St.,32,24,71,55
0,"Thursday, December 30, 2021", UAB, UTEP,42,28,75,62
0,"Monday, February 21, 2022", Drake, Indiana St.,32,36,74,58
0,"Monday, February 21, 2022", Loyola Chicago, Illinois St.,23,33,59,50
0,"Monday, January 31, 2022", Morehead St., Tennessee Tech,21,42,70,56
0,"Monday, February 7, 2022", Tennessee Tech, Eastern Illinois,41,31,84,58
0,"Saturday, December 11, 2021", Auburn, Nebraska,45,28,99,68
0,"Friday, December 31, 2021", Bryant, Sacred Heart,48,38,85,82
0,"Friday, December 31, 2021", Delaware, Charleston,32,34,67,66
0,"Friday, December 31, 2021", Kentucky, High Point,43,25,92,48
0,"Friday, December 31, 2021", Merrimack, LIU,47,30,82,77
0,"Friday, December 31, 2021", Central Connecticut, St. Francis NY,37,28,67,55
0,"Friday, December 31, 2021", Fairleigh Dickinson, St. Francis PA,23,34,70,62
0,"Wednesday, February 9, 2022", Yale, Harvard,26,32,62,59
0,"Friday, December 31, 2021", William & Mary, Northeastern,32,37,71,70
0,"Saturday, January 1, 2022", Boston University, Bucknell,34,29,63,61
0,"Saturday, January 1, 2022", VMI, Furman,30,36,76,67
